"[all run data]","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100"
,"0","0","0","0","619","78","80","44.42877291960507","0","0","0","0","607","99","88","39.77433004231312","601","94","76","47.10860366713681","0","0","0","0","0","0","0","0","77","101","83","10.578279266572638","0","0","0","0","593","90","84","42.17207334273625"
,"0","0","0","0","624","76","80","44.42877291960507","0","0","0","0","591","95","87","38.3638928067701","588","88","76","48.23695345557123","0","0","0","0","0","0","0","0","75","98","82","9.590973201692526","0","0","0","0","578","87","84","42.45416078984485"
,"0","0","0","0","620","74","79","45.41607898448519","0","0","0","0","596","93","87","39.06911142454161","594","85","76","48.37799717912553","0","0","0","0","0","0","0","0","64","98","82","8.885754583921015","0","0","0","0","584","83","82","41.889985895627646"
,"0","0","0","0","624","76","82","44.851904090267986","0","0","0","0","571","102","86","39.06911142454161","579","98","77","48.801128349788435","0","0","0","0","0","0","0","0","70","113","84","8.321579689703809","0","0","0","0","569","110","86","42.17207334273625"
,"0","0","0","0","626","73","81","45.27503526093089","0","0","0","0","578","102","84","38.5049365303244","596","96","78","49.365303244005645","0","0","0","0","0","0","0","0","61","105","84","7.475317348377997","0","0","0","0","567","106","83","44.287729196050776"
,"0","0","0","0","626","69","81","45.6981664315938","0","0","0","0","571","101","83","38.2228490832158","590","92","77","51.33991537376586","0","0","0","0","0","0","0","0","63","96","82","7.193229901269394","0","0","0","0","577","106","81","44.287729196050776"
,"0","0","0","0","625","72","82","44.99294781382229","0","0","0","0","587","105","84","39.492242595204516","584","108","81","52.186177715091674","0","0","0","0","0","0","0","0","63","106","81","7.475317348377997","0","0","0","0","568","115","84","45.41607898448519"
,"0","0","0","0","626","63","80","43.86459802538787","0","0","0","0","562","86","84","40.19746121297602","567","108","80","53.032440056417485","0","0","0","0","0","0","0","0","67","100","81","7.193229901269394","0","0","0","0","557","113","83","45.9802538787024"
,"0","0","0","0","625","57","79","43.441466854724965","0","0","0","0","561","72","83","41.32581100141044","559","107","79","53.45557122708039","0","0","0","0","0","0","0","0","68","96","80","6.629055007052186","0","0","0","0","551","110","81","46.262341325811"
,"0","0","0","0","632","64","81","42.45416078984485","0","0","0","0","569","75","83","41.18476727785614","533","125","81","52.60930888575458","0","0","0","0","0","0","0","0","68","105","82","6.205923836389281","0","0","0","0","518","130","82","47.672778561354015"
,"0","0","0","0","619","59","81","42.31311706629055","0","0","0","0","596","67","82","41.18476727785614","542","121","81","53.5966149506347","0","0","0","0","0","0","0","0","67","96","81","6.064880112834979","0","0","0","0","504","103","82","49.78843441466855"
,"0","0","0","0","631","57","79","41.607898448519045","0","0","0","0","580","62","81","40.19746121297602","527","117","80","55.14809590973202","0","0","0","0","0","0","0","0","66","91","80","6.488011283497884","0","0","0","0","505","100","81","50.77574047954866"
,"0","0","0","0","626","63","80","40.33850493653032","0","0","0","0","613","69","84","41.74894217207334","523","125","82","55.712270803949224","0","0","0","0","0","0","0","0","68","96","80","6.770098730606488","0","0","0","0","510","106","82","50.77574047954866"
,"0","0","0","0","631","58","78","39.492242595204516","0","0","0","0","607","69","83","42.45416078984485","504","111","82","56.558533145275035","0","0","0","0","0","0","0","0","57","83","80","6.629055007052186","0","0","0","0","503","97","81","52.04513399153738"
,"0","0","0","0","643","54","76","38.2228490832158","0","0","0","0","619","67","81","42.31311706629055","523","101","81","54.724964739069115","0","0","0","0","0","0","0","0","51","77","78","7.193229901269394","0","0","0","0","510","95","80","50.21156558533145"
,"0","0","0","0","659","61","78","37.79971791255289","0","0","0","0","602","75","82","43.441466854724965","524","109","84","54.442877291960514","0","0","0","0","0","0","0","0","41","86","79","6.488011283497884","0","0","0","0","512","104","82","50.916784203102964"
,"0","0","0","0","653","60","79","38.5049365303244","0","0","0","0","603","74","82","44.14668547249647","541","100","84","54.58392101551481","0","0","0","0","0","0","0","0","39","79","79","5.923836389280677","0","0","0","0","521","90","80","51.198871650211565"
,"0","0","0","0","657","60","79","38.081805359661494","0","0","0","0","585","72","80","45.13399153737659","538","94","84","54.30183356840621","0","0","0","0","0","0","0","0","31","75","78","5.359661495063469","0","0","0","0","528","78","79","51.48095909732017"
,"0","0","0","0","644","64","82","36.95345557122708","0","0","0","0","598","81","83","44.851904090267986","551","102","87","53.45557122708039","0","0","0","0","0","0","0","0","27","88","80","3.9492242595204514","0","0","0","0","534","86","83","51.198871650211565"
,"0","0","0","0","654","61","79","36.95345557122708","0","0","0","0","574","77","83","45.41607898448519","549","101","87","53.31452750352609","0","0","0","0","0","0","0","0","25","87","76","2.9619181946403383","0","0","0","0","543","80","83","49.647390691114246"
,"0","0","0","0","656","59","79","37.23554301833568","0","0","0","0","593","73","83","44.56981664315938","559","101","87","53.73765867418901","0","0","0","0","0","0","0","0","19","87","76","2.6798307475317347","0","0","0","0","549","78","83","49.365303244005645"
,"0","0","0","0","633","68","80","36.67136812411847","0","0","0","0","570","81","84","45.27503526093089","564","108","86","54.724964739069115","0","0","0","0","0","0","0","0","16","107","77","2.2566995768688294","0","0","0","0","546","91","86","50.634696755994355"
,"0","0","0","0","640","64","80","35.54301833568406","0","0","0","0","586","75","83","46.403385049365305","562","96","86","55.14809590973202","0","0","0","0","0","0","0","0","10","101","77","2.3977433004231314","0","0","0","0","548","90","85","51.198871650211565"
,"0","0","0","0","635","64","79","35.82510578279267","0","0","0","0","563","73","83","47.10860366713681","578","85","84","55.14809590973202","0","0","0","0","0","0","0","0","8","100","76","2.538787023977433","0","0","0","0","540","89","85","51.90409026798307"
,"0","0","0","0","633","69","79","36.10719322990127","0","0","0","0","589","85","84","47.53173483779972","564","93","89","53.878702397743304","0","0","0","0","0","0","0","0","8","114","78","2.2566995768688294","0","0","0","0","551","99","86","52.04513399153738"
,"0","0","0","0","629","65","78","36.24823695345557","0","0","0","0","568","79","85","46.5444287729196","565","88","88","53.17348377997179","0","0","0","0","0","0","0","0","8","113","76","1.9746121297602257","0","0","0","0","532","93","86","51.76304654442877"
,"0","0","0","0","625","61","77","35.966149506346966","0","0","0","0","606","76","85","46.403385049365305","546","82","86","52.750352609308884","0","0","0","0","0","0","0","0","7","109","73","1.692524682651622","0","0","0","0","545","87","85","51.90409026798307"
,"0","0","0","0","619","67","79","35.40197461212976","0","0","0","0","590","83","86","46.262341325811","570","85","86","50.77574047954866","0","0","0","0","0","0","0","0","7","128","74","1.5514809590973202","0","0","0","0","541","90","88","52.750352609308884"
,"0","0","0","0","626","61","80","35.54301833568406","0","0","0","0","611","77","87","45.55712270803949","575","77","86","48.801128349788435","0","0","0","0","0","0","0","0","6","122","73","1.4104372355430184","0","0","0","0","546","71","85","53.73765867418901"
,"0","0","0","0","620","59","79","35.966149506346966","0","0","0","0","606","74","87","43.86459802538787","596","74","86","48.801128349788435","0","0","0","0","0","0","0","0","5","120","72","1.2693935119887165","0","0","0","0","554","66","84","53.31452750352609"
,"0","0","0","0","600","71","81","35.966149506346966","0","0","0","0","603","87","86","44.287729196050776","602","78","89","48.51904090267983","0","0","0","0","0","0","0","0","3","131","76","1.2693935119887165","0","0","0","0","560","77","84","53.45557122708039"
,"0","0","0","0","591","71","80","36.38928067700987","0","0","0","0","586","82","85","43.441466854724965","609","64","88","48.66008462623414","0","0","0","0","0","0","0","0","2","119","73","1.1283497884344147","0","0","0","0","546","73","84","52.750352609308884"
,"0","0","0","0","599","71","79","37.09449929478138","0","0","0","0","604","80","83","42.877291960507755","624","58","88","47.53173483779972","0","0","0","0","0","0","0","0","2","112","73","0.846262341325811","0","0","0","0","560","71","84","52.468265162200275"
,"0","0","0","0","588","78","82","38.5049365303244","0","0","0","0","592","84","84","42.877291960507755","616","65","90","47.81382228490832","0","0","0","0","0","0","0","0","1","132","75","0.846262341325811","0","0","0","0","559","82","87","51.76304654442877"
,"0","0","0","0","593","75","80","39.35119887165021","0","0","0","0","606","72","82","43.441466854724965","625","63","91","45.839210155148095","0","0","0","0","0","0","0","0","2","121","74","0.7052186177715092","0","0","0","0","559","83","86","50.352609308885754"
,"0","0","0","0","586","75","80","39.06911142454161","0","0","0","0","608","67","81","43.30042313117066","623","61","90","44.56981664315938","0","0","0","0","0","0","0","0","2","117","73","0.7052186177715092","0","0","0","0","547","82","86","50.916784203102964"
,"0","0","0","0","584","80","84","39.77433004231312","0","0","0","0","622","78","82","43.441466854724965","602","66","90","43.30042313117066","0","0","0","0","0","0","0","0","4","122","75","0.5641748942172073","0","0","0","0","524","100","89","52.60930888575458"
,"0","0","0","0","585","78","85","39.915373765867415","0","0","0","0","621","73","82","42.73624823695346","601","57","89","42.877291960507755","0","0","0","0","0","0","0","0","4","110","74","0.5641748942172073","0","0","0","0","524","97","89","53.5966149506347"
,"0","0","0","0","589","76","83","42.03102961918195","0","0","0","0","623","72","82","43.30042313117066","603","57","88","42.31311706629055","0","0","0","0","0","0","0","0","7","106","72","0.5641748942172073","0","0","0","0","525","95","89","52.32722143864598"
,"0","0","0","0","587","86","84","43.441466854724965","0","0","0","0","602","79","80","43.441466854724965","590","70","92","41.889985895627646","0","0","0","0","0","0","0","0","4","114","73","0.7052186177715092","0","0","0","0","524","103","90","53.45557122708039"
,"0","0","0","0","589","86","82","44.71086036671368","0","0","0","0","624","79","79","42.59520451339915","603","69","90","41.889985895627646","0","0","0","0","0","0","0","0","6","110","72","0.7052186177715092","0","0","0","0","510","101","86","54.30183356840621"
,"0","0","0","0","587","85","81","44.99294781382229","0","0","0","0","605","79","77","43.723554301833566","583","67","89","41.32581100141044","0","0","0","0","0","0","0","0","6","96","72","0.7052186177715092","0","0","0","0","504","94","86","53.73765867418901"
,"0","0","0","0","580","95","83","46.1212976022567","0","0","0","0","614","88","81","44.71086036671368","583","71","91","40.90267983074753","0","0","0","0","0","0","0","0","11","105","74","0.7052186177715092","0","0","0","0","504","98","88","52.60930888575458"
,"0","0","0","0","577","90","84","46.5444287729196","0","0","0","0","600","80","78","44.287729196050776","566","66","89","41.46685472496474","0","0","0","0","0","0","0","0","11","103","73","0.7052186177715092","0","0","0","0","514","86","88","51.198871650211565"
,"0","0","0","0","577","85","84","45.839210155148095","0","0","0","0","622","74","78","44.851904090267986","579","63","88","39.915373765867415","0","0","0","0","0","0","0","0","20","101","71","0.846262341325811","0","0","0","0","510","77","88","50.21156558533145"
,"0","0","0","0","573","101","85","47.39069111424541","0","0","0","0","609","75","80","44.71086036671368","564","74","90","40.90267983074753","0","0","0","0","0","0","0","0","15","108","72","1.1283497884344147","0","0","0","0","513","77","89","48.94217207334274"
,"0","0","0","0","557","94","85","49.365303244005645","0","0","0","0","623","71","78","45.27503526093089","573","71","90","40.62059238363893","0","0","0","0","0","0","0","0","26","91","72","1.5514809590973202","0","0","0","0","502","68","88","48.37799717912553"
,"0","0","0","0","550","90","85","50.77574047954866","0","0","0","0","613","69","78","45.27503526093089","561","71","89","40.62059238363893","0","0","0","0","0","0","0","0","22","85","72","1.692524682651622","0","0","0","0","511","60","87","46.262341325811"
,"0","0","0","0","538","97","87","51.198871650211565","0","0","0","0","608","81","83","45.55712270803949","572","73","92","40.479548660084625","0","0","0","0","0","0","0","0","33","86","73","2.1156558533145273","0","0","0","0","508","77","92","45.41607898448519"
,"0","0","0","0","525","96","86","50.07052186177715","0","0","0","0","596","78","83","45.839210155148095","574","72","90","40.761636107193226","0","0","0","0","0","0","0","0","31","76","73","2.1156558533145273","0","0","0","0","524","75","89","44.56981664315938"
,"0","0","0","0","520","92","84","49.92947813822285","0","0","0","0","605","77","79","45.55712270803949","582","71","90","41.46685472496474","0","0","0","0","0","0","0","0","48","68","73","2.3977433004231314","0","0","0","0","514","75","89","43.15937940761636"
,"0","0","0","0","525","105","84","50.916784203102964","0","0","0","0","576","88","80","46.262341325811","580","89","91","42.17207334273625","0","0","0","0","0","0","0","0","39","76","78","2.9619181946403383","0","0","0","0","517","81","91","43.30042313117066"
,"0","0","0","0","511","95","83","50.77574047954866","0","0","0","0","576","87","76","47.53173483779972","572","89","90","41.32581100141044","0","0","0","0","0","0","0","0","57","74","78","3.1029619181946404","0","0","0","0","518","80","89","43.15937940761636"
,"0","0","0","0","520","88","82","50.21156558533145","0","0","0","0","571","87","76","49.365303244005645","582","87","88","41.18476727785614","0","0","0","0","0","0","0","0","49","72","78","3.244005641748942","0","0","0","0","534","78","88","43.441466854724965"
,"0","0","0","0","519","97","82","50.07052186177715","0","0","0","0","585","97","76","50.07052186177715","579","93","89","40.05641748942172","0","0","0","0","0","0","0","0","68","76","81","3.5260930888575457","0","0","0","0","537","96","88","43.86459802538787"
,"0","0","0","0","528","89","80","49.78843441466855","0","0","0","0","564","93","74","50.77574047954866","600","90","89","40.761636107193226","0","0","0","0","0","0","0","0","58","72","80","3.6671368124118473","0","0","0","0","543","93","86","44.14668547249647"
,"0","0","0","0","535","82","79","48.94217207334274","0","0","0","0","573","91","74","51.33991537376586","594","88","88","40.62059238363893","0","0","0","0","0","0","0","0","81","70","80","3.80818053596615","0","0","0","0","549","93","85","44.56981664315938"
,"0","0","0","0","520","82","79","49.22425952045134","0","0","0","0","569","99","77","52.04513399153738","580","112","88","41.889985895627646","0","0","0","0","0","0","0","0","70","74","83","4.372355430183357","0","0","0","0","551","98","86","45.27503526093089"
,"0","0","0","0","519","72","79","49.22425952045134","0","0","0","0","584","93","76","52.186177715091674","561","108","87","42.59520451339915","0","0","0","0","0","0","0","0","102","61","82","4.513399153737659","0","0","0","0","553","96","85","45.9802538787024"
,"0","0","0","0","518","66","78","47.10860366713681","0","0","0","0","590","92","76","51.48095909732017","572","105","87","43.723554301833566","0","0","0","0","0","0","0","0","86","55","82","4.795486600846263","0","0","0","0","558","92","84","47.39069111424541"
,"0","0","0","0","513","74","81","46.82651622002821","0","0","0","0","591","101","79","52.468265162200275","562","108","88","45.27503526093089","0","0","0","0","0","0","0","0","122","61","86","4.795486600846263","0","0","0","0","568","104","85","48.37799717912553"
,"0","0","0","0","507","70","79","45.55712270803949","0","0","0","0","581","90","79","53.45557122708039","571","104","88","46.262341325811","0","0","0","0","0","0","0","0","101","61","85","5.218617771509168","0","0","0","0","574","87","85","48.801128349788435"
,"0","0","0","0","534","67","78","45.9802538787024","0","0","0","0","577","85","79","53.31452750352609","562","103","86","45.27503526093089","0","0","0","0","0","0","0","0","143","57","83","5.6417489421720735","0","0","0","0","570","80","84","48.801128349788435"
,"0","0","0","0","515","72","82","44.851904090267986","0","0","0","0","561","94","85","52.750352609308884","545","119","90","46.82651622002821","0","0","0","0","0","0","0","0","111","64","84","6.770098730606488","0","0","0","0","574","80","86","48.09590973201692"
,"0","0","0","0","511","73","81","44.71086036671368","0","0","0","0","572","89","83","51.33991537376586","528","97","88","47.95486600846262","0","0","0","0","0","0","0","0","149","55","83","7.193229901269394","0","0","0","0","579","79","86","48.37799717912553"
,"0","0","0","0","504","73","80","43.01833568406206","0","0","0","0","581","85","83","52.186177715091674","529","89","88","46.82651622002821","0","0","0","0","0","0","0","0","117","54","82","7.6163610719323","0","0","0","0","594","78","86","47.53173483779972"
,"0","0","0","0","490","81","80","44.14668547249647","0","0","0","0","586","91","83","50.352609308885754","537","95","90","45.27503526093089","0","0","0","0","0","0","0","0","170","64","86","8.321579689703809","0","0","0","0","579","86","89","48.801128349788435"
,"0","0","0","0","504","80","81","44.00564174894217","0","0","0","0","581","81","82","49.50634696755994","534","90","87","45.6981664315938","0","0","0","0","0","0","0","0","133","63","86","8.885754583921015","0","0","0","0","578","75","90","48.51904090267983"
,"0","0","0","0","507","77","79","44.287729196050776","0","0","0","0","603","75","80","48.23695345557123","545","88","87","45.55712270803949","0","0","0","0","0","0","0","0","181","63","84","9.732016925246826","0","0","0","0","584","61","89","47.53173483779972"
,"0","0","0","0","510","84","82","45.839210155148095","0","0","0","0","594","82","80","46.262341325811","540","106","90","44.71086036671368","0","0","0","0","0","0","0","0","137","72","88","10.437235543018335","0","0","0","0","614","66","90","46.685472496473906"
,"0","0","0","0","504","85","81","45.9802538787024","0","0","0","0","605","79","80","44.99294781382229","535","105","89","45.27503526093089","0","0","0","0","0","0","0","0","187","69","87","11.56558533145275","0","0","0","0","610","56","90","46.403385049365305"
,"0","0","0","0","528","85","80","46.5444287729196","0","0","0","0","596","77","79","45.13399153737659","521","101","88","43.86459802538787","0","0","0","0","0","0","0","0","145","68","87","12.129760225669958","0","0","0","0","627","56","90","44.851904090267986"
,"0","0","0","0","521","90","81","47.39069111424541","0","0","0","0","596","81","80","44.851904090267986","528","110","88","44.00564174894217","0","0","0","0","0","0","0","0","207","79","90","13.399153737658676","0","0","0","0","620","64","91","44.14668547249647"
,"0","0","0","0","543","85","79","47.10860366713681","0","0","0","0","580","81","79","45.839210155148095","541","109","87","44.287729196050776","0","0","0","0","0","0","0","0","154","73","90","13.963328631875882","0","0","0","0","626","64","89","44.00564174894217"
,"0","0","0","0","522","77","78","46.82651622002821","0","0","0","0","579","81","79","46.82651622002821","537","107","87","45.27503526093089","0","0","0","0","0","0","0","0","217","70","88","14.809590973201692","0","0","0","0","611","63","86","44.14668547249647"
,"0","0","0","0","519","85","83","46.82651622002821","0","0","0","0","558","87","80","46.96755994358251","522","121","89","46.685472496473906","0","0","0","0","0","0","0","0","166","78","89","15.796897038081806","0","0","0","0","617","69","88","44.56981664315938"
,"0","0","0","0","524","84","83","46.82651622002821","0","0","0","0","573","73","80","46.403385049365305","520","101","86","48.23695345557123","0","0","0","0","0","0","0","0","226","77","87","17.066290550070523","0","0","0","0","605","65","86","43.86459802538787"
,"0","0","0","0","539","83","82","45.41607898448519","0","0","0","0","582","67","79","46.262341325811","529","92","84","49.365303244005645","0","0","0","0","0","0","0","0","183","73","87","16.22002820874471","0","0","0","0","598","61","86","42.45416078984485"
,"0","0","0","0","529","91","84","45.13399153737659","0","0","0","0","594","74","82","46.1212976022567","532","102","87","49.083215796897036","0","0","0","0","0","0","0","0","238","91","90","18.194640338504936","0","0","0","0","602","77","87","41.74894217207334"
,"0","0","0","0","534","81","83","46.262341325811","0","0","0","0","588","70","81","45.9802538787024","528","100","87","48.801128349788435","0","0","0","0","0","0","0","0","175","88","91","20.73342736248237","0","0","0","0","601","77","87","42.03102961918195"
,"0","0","0","0","538","81","83","47.672778561354015","0","0","0","0","608","68","81","45.9802538787024","514","97","87","48.66008462623414","0","0","0","0","0","0","0","0","228","85","90","21.015514809590975","0","0","0","0","589","76","81","42.45416078984485"
,"0","0","0","0","527","88","83","47.672778561354015","0","0","0","0","595","76","82","46.1212976022567","510","109","91","48.66008462623414","0","0","0","0","0","0","0","0","163","101","92","21.861777150916783","0","0","0","0","573","85","82","42.877291960507755"
,"0","0","0","0","521","76","80","47.672778561354015","0","0","0","0","617","73","80","45.6981664315938","511","101","88","48.37799717912553","0","0","0","0","0","0","0","0","205","99","91","22.28490832157969","0","0","0","0","577","84","82","43.30042313117066"
,"0","0","0","0","540","75","79","46.96755994358251","0","0","0","0","605","70","79","45.13399153737659","529","99","88","47.95486600846262","0","0","0","0","0","0","0","0","142","98","90","21.438645980253877","0","0","0","0","575","82","81","43.86459802538787"
,"0","0","0","0","545","84","81","46.96755994358251","0","0","0","0","613","86","81","47.249647390691116","534","115","89","46.96755994358251","0","0","0","0","0","0","0","0","180","104","91","20.451339915373765","0","0","0","0","578","98","83","43.58251057827927"
,"0","0","0","0","547","77","78","47.39069111424541","0","0","0","0","591","87","80","48.801128349788435","529","113","86","48.09590973201692","0","0","0","0","0","0","0","0","125","92","87","19.322990126939352","0","0","0","0","577","96","84","43.86459802538787"
,"0","0","0","0","565","73","76","45.9802538787024","0","0","0","0","603","87","80","49.647390691114246","533","110","86","49.083215796897036","0","0","0","0","0","0","0","0","163","89","86","18.758815232722146","0","0","0","0","582","93","81","44.851904090267986"
,"0","0","0","0","554","85","79","46.82651622002821","0","0","0","0","570","96","84","51.05782792665726","521","117","89","50.916784203102964","0","0","0","0","0","0","0","0","105","99","89","17.77150916784203","0","0","0","0","578","102","85","45.839210155148095"
,"0","0","0","0","568","84","76","46.403385049365305","0","0","0","0","585","89","84","49.78843441466855","498","97","90","50.07052186177715","0","0","0","0","0","0","0","0","137","90","88","17.207334273624824","0","0","0","0","572","92","83","44.99294781382229"
,"0","0","0","0","576","81","74","49.647390691114246","0","0","0","0","574","86","81","48.94217207334274","508","92","89","48.66008462623414","0","0","0","0","0","0","0","0","83","82","88","15.937940761636108","0","0","0","0","570","88","82","45.27503526093089"
,"0","0","0","0","580","90","77","49.78843441466855","0","0","0","0","595","98","81","49.365303244005645","492","104","91","48.51904090267983","0","0","0","0","0","0","0","0","99","98","89","16.643159379407617","0","0","0","0","569","98","84","44.851904090267986"
,"0","0","0","0","591","83","76","50.352609308885754","0","0","0","0","575","95","82","47.95486600846262","470","101","86","49.22425952045134","0","0","0","0","0","0","0","0","62","96","88","16.07898448519041","0","0","0","0","572","90","82","44.71086036671368"
,"0","0","0","0","601","79","75","51.48095909732017","0","0","0","0","579","89","82","46.1212976022567","489","98","84","47.95486600846262","0","0","0","0","0","0","0","0","75","96","87","14.527503526093088","0","0","0","0","561","83","79","43.723554301833566"
,"0","0","0","0","597","95","77","53.032440056417485","0","0","0","0","562","97","84","47.10860366713681","504","104","86","48.09590973201692","0","0","0","0","0","0","0","0","42","104","90","12.693935119887165","0","0","0","0","568","87","81","46.1212976022567"
,"0","0","0","0","606","87","76","52.32722143864598","0","0","0","0","561","94","80","46.1212976022567","515","101","85","47.672778561354015","0","0","0","0","0","0","0","0","47","97","88","11.56558533145275","0","0","0","0","570","86","81","45.839210155148095"
,"0","0","0","0","599","85","76","52.32722143864598","0","0","0","0","554","89","80","46.5444287729196","527","98","84","47.249647390691116","0","0","0","0","0","0","0","0","24","94","88","9.732016925246826","0","0","0","0","576","85","81","47.81382228490832"
,"0","0","0","0","606","95","76","53.5966149506347","0","0","0","0","559","93","83","46.403385049365305","522","110","85","48.37799717912553","0","0","0","0","0","0","0","0","26","99","91","8.603667136812412","0","0","0","0","556","102","83","50.21156558533145"
,"0","0","0","0","585","90","76","52.60930888575458","0","0","0","0","560","78","84","46.1212976022567","498","92","81","48.23695345557123","0","0","0","0","0","0","0","0","16","82","89","6.064880112834979","0","0","0","0","562","95","81","51.48095909732017"
,"0","0","0","0","591","87","76","52.32722143864598","0","0","0","0","588","72","82","45.13399153737659","513","81","81","48.37799717912553","0","0","0","0","0","0","0","0","24","76","87","4.372355430183357","0","0","0","0","572","87","80","51.198871650211565"
,"0","0","0","0","554","99","78","52.60930888575458","0","0","0","0","576","79","83","45.55712270803949","529","87","82","48.51904090267983","0","0","0","0","0","0","0","0","18","87","87","3.244005641748942","0","0","0","0","578","92","83","53.17348377997179"
,"0","0","0","0","553","94","78","52.750352609308884","0","0","0","0","579","70","81","45.9802538787024","545","79","79","49.083215796897036","0","0","0","0","0","0","0","0","28","78","86","2.3977433004231314","0","0","0","0","565","86","81","52.60930888575458"
,"0","0","0","0","563","89","78","53.17348377997179","0","0","0","0","573","64","80","46.1212976022567","556","77","79","48.801128349788435","0","0","0","0","0","0","0","0","21","73","86","2.1156558533145273","0","0","0","0","578","79","78","52.32722143864598"
,"0","0","0","0","571","95","80","53.31452750352609","0","0","0","0","580","74","82","44.56981664315938","561","93","80","49.647390691114246","0","0","0","0","0","0","0","0","32","77","90","1.8335684062059237","0","0","0","0","575","91","79","52.60930888575458"
,"0","0","0","0","560","88","79","53.31452750352609","0","0","0","0","579","71","81","43.86459802538787","552","87","80","48.94217207334274","0","0","0","0","0","0","0","0","24","70","90","1.8335684062059237","0","0","0","0","585","89","78","51.48095909732017"
,"0","0","0","0","559","84","79","53.17348377997179","0","0","0","0","603","68","81","42.17207334273625","559","81","79","50.49365303244006","0","0","0","0","0","0","0","0","38","67","88","2.1156558533145273","0","0","0","0","582","87","77","50.634696755994355"
,"0","0","0","0","532","96","82","54.160789844851905","0","0","0","0","591","78","81","41.18476727785614","568","91","82","51.76304654442877","0","0","0","0","0","0","0","0","28","82","90","1.8335684062059237","0","0","0","0","586","91","77","49.78843441466855"
,"0","0","0","0","520","93","81","53.5966149506347","0","0","0","0","598","71","81","40.90267983074753","576","87","83","50.916784203102964","0","0","0","0","0","0","0","0","44","81","90","1.8335684062059237","0","0","0","0","583","90","77","48.23695345557123"
,"0","0","0","0","518","91","80","53.45557122708039","0","0","0","0","596","68","81","42.73624823695346","573","86","82","51.05782792665726","0","0","0","0","0","0","0","0","30","80","89","2.1156558533145273","0","0","0","0","593","88","77","48.801128349788435"
,"0","0","0","0","512","110","81","52.89139633286318","0","0","0","0","603","79","83","43.30042313117066","567","97","82","50.07052186177715","0","0","0","0","0","0","0","0","44","90","91","2.6798307475317347","0","0","0","0","586","105","79","49.92947813822285"
,"0","0","0","0","515","109","81","53.45557122708039","0","0","0","0","592","73","81","42.45416078984485","552","86","82","49.50634696755994","0","0","0","0","0","0","0","0","25","88","90","3.244005641748942","0","0","0","0","586","94","77","50.77574047954866"
,"0","0","0","0","509","108","81","53.5966149506347","0","0","0","0","587","72","81","42.73624823695346","550","83","81","49.78843441466855","0","0","0","0","0","0","0","0","30","88","90","3.80818053596615","0","0","0","0","589","88","77","51.05782792665726"
,"0","0","0","0","502","117","81","53.73765867418901","0","0","0","0","579","85","83","43.441466854724965","546","88","83","49.50634696755994","0","0","0","0","0","0","0","0","18","101","92","3.80818053596615","0","0","0","0","592","99","77","51.48095909732017"
,"0","0","0","0","517","100","79","52.750352609308884","0","0","0","0","586","80","81","44.56981664315938","566","83","81","48.37799717912553","0","0","0","0","0","0","0","0","19","91","90","3.9492242595204514","0","0","0","0","576","98","76","52.89139633286318"
,"0","0","0","0","520","92","79","52.186177715091674","0","0","0","0","583","80","81","45.41607898448519","552","79","80","48.94217207334274","0","0","0","0","0","0","0","0","11","81","88","3.385049365303244","0","0","0","0","574","98","76","51.33991537376586"
,"0","0","0","0","545","93","83","51.33991537376586","0","0","0","0","585","92","82","45.839210155148095","554","86","82","48.801128349788435","0","0","0","0","0","0","0","0","13","87","89","2.8208744710860367","0","0","0","0","561","107","78","51.33991537376586"
,"0","0","0","0","552","70","80","51.48095909732017","0","0","0","0","570","89","81","46.403385049365305","549","75","82","47.10860366713681","0","0","0","0","0","0","0","0","9","84","89","2.1156558533145273","0","0","0","0","551","92","78","51.62200282087447"
,"0","0","0","0","585","60","78","49.50634696755994","0","0","0","0","577","89","77","46.96755994358251","571","69","82","47.81382228490832","0","0","0","0","0","0","0","0","12","81","88","1.692524682651622","0","0","0","0","553","89","77","50.21156558533145"
,"0","0","0","0","598","66","77","49.50634696755994","0","0","0","0","567","96","79","48.23695345557123","569","88","85","48.51904090267983","0","0","0","0","0","0","0","0","8","93","92","1.1283497884344147","0","0","0","0","549","95","79","51.05782792665726"
,"0","0","0","0","605","62","78","49.78843441466855","0","0","0","0","575","90","78","47.95486600846262","567","84","85","48.94217207334274","0","0","0","0","0","0","0","0","9","89","90","0.7052186177715092","0","0","0","0","553","88","77","50.352609308885754"
