,"0","0","0","0","0","0","0","0","567","74","87","51.90409026798307","434","102","84","40.05641748942172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","460","119","77","50.77574047954866","532","113","89","50.77574047954866"
,"0","0","0","0","0","0","0","0","559","62","87","49.78843441466855","546","97","84","39.77433004231312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","590","109","77","52.186177715091674","671","99","86","50.49365303244006"
,"0","0","0","0","0","0","0","0","572","59","82","49.78843441466855","440","95","83","40.19746121297602","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","449","101","76","53.17348377997179","535","92","85","51.33991537376586"
,"0","0","0","0","0","0","0","0","577","70","84","50.21156558533145","615","104","85","40.90267983074753","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","620","117","76","54.01974612129761","617","101","90","51.48095909732017"
,"0","0","0","0","0","0","0","0","589","62","82","50.916784203102964","478","95","85","44.287729196050776","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","491","103","75","54.442877291960514","498","94","89","51.198871650211565"
,"0","0","0","0","0","0","0","0","677","58","80","50.07052186177715","550","92","85","45.6981664315938","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","569","96","75","55.00705218617772","619","89","89","51.48095909732017"
,"0","0","0","0","0","0","0","0","645","63","79","49.50634696755994","485","109","86","45.55712270803949","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","509","108","81","53.73765867418901","489","97","92","50.916784203102964"
,"0","0","0","0","0","0","0","0","646","57","77","50.07052186177715","561","106","85","47.39069111424541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","654","100","80","53.31452750352609","604","91","91","50.634696755994355"
,"0","0","0","0","0","0","0","0","633","54","77","49.50634696755994","438","104","83","47.81382228490832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","529","96","80","52.186177715091674","486","87","90","49.50634696755994"
,"0","0","0","0","0","0","0","0","635","62","77","48.801128349788435","551","120","83","49.22425952045134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","680","104","82","53.31452750352609","612","95","92","48.66008462623414"
,"0","0","0","0","0","0","0","0","633","55","78","47.95486600846262","481","111","83","50.49365303244006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","548","100","83","53.17348377997179","481","85","89","47.81382228490832"
,"0","0","0","0","0","0","0","0","645","52","78","46.262341325811","638","107","81","50.916784203102964","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","709","97","81","52.750352609308884","625","77","87","46.262341325811"
,"0","0","0","0","0","0","0","0","641","63","80","45.55712270803949","503","122","81","50.77574047954866","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","556","110","83","53.17348377997179","500","86","90","44.71086036671368"
,"0","0","0","0","0","0","0","0","633","61","77","44.287729196050776","596","121","81","51.62200282087447","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","625","104","82","53.5966149506347","605","79","89","44.00564174894217"
,"0","0","0","0","0","0","0","0","625","60","75","44.42877291960507","464","120","81","50.916784203102964","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","496","99","81","52.750352609308884","484","76","88","44.14668547249647"
,"0","0","0","0","0","0","0","0","615","67","76","42.877291960507755","583","129","83","52.04513399153738","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","609","111","83","51.76304654442877","583","84","93","44.42877291960507"
,"0","0","0","0","0","0","0","0","632","64","75","41.889985895627646","451","123","82","52.468265162200275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534","105","83","53.032440056417485","465","80","91","42.45416078984485"
,"0","0","0","0","0","0","0","0","629","60","74","41.04372355430183","559","119","81","51.33991537376586","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","605","102","83","52.750352609308884","669","74","91","42.73624823695346"
,"0","0","0","0","0","0","0","0","634","72","76","41.18476727785614","427","131","85","52.186177715091674","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","470","115","87","52.468265162200275","539","76","93","41.46685472496474"
,"0","0","0","0","0","0","0","0","626","71","74","40.33850493653032","592","120","85","52.60930888575458","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","603","111","87","53.73765867418901","622","70","92","43.01833568406206"
,"0","0","0","0","0","0","0","0","633","70","71","39.63328631875881","461","115","83","52.60930888575458","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","455","108","85","52.89139633286318","502","69","92","42.17207334273625"
,"0","0","0","0","0","0","0","0","627","80","74","38.787023977433","552","119","83","55.14809590973202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","571","115","87","53.17348377997179","688","83","94","42.73624823695346"
,"0","0","0","0","0","0","0","0","617","79","73","38.2228490832158","403","112","82","56.558533145275035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","442","103","84","50.77574047954866","552","81","93","42.31311706629055"
,"0","0","0","0","0","0","0","0","615","77","72","38.645980253878705","501","106","80","56.41748942172073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","570","96","83","49.50634696755994","623","77","92","42.45416078984485"
,"0","0","0","0","0","0","0","0","609","91","74","39.21015514809591","429","117","83","53.17348377997179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","449","104","85","48.23695345557123","494","78","93","42.03102961918195"
,"0","0","0","0","0","0","0","0","609","90","74","39.63328631875881","536","107","82","54.01974612129761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","569","89","86","48.09590973201692","613","73","94","42.17207334273625"
,"0","0","0","0","0","0","0","0","657","88","73","39.492242595204516","422","99","80","53.5966149506347","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","452","82","86","46.5444287729196","565","71","93","40.479548660084625"
,"0","0","0","0","0","0","0","0","588","101","74","40.479548660084625","534","106","80","53.31452750352609","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","591","82","89","43.86459802538787","699","86","95","41.74894217207334"
,"0","0","0","0","0","0","0","0","583","101","73","42.17207334273625","397","99","78","53.878702397743304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","456","74","88","45.27503526093089","636","80","92","40.479548660084625"
,"0","0","0","0","0","0","0","0","574","101","72","43.58251057827927","502","94","75","53.73765867418901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","655","70","88","44.99294781382229","651","76","91","41.04372355430183"
,"0","0","0","0","0","0","0","0","574","109","75","45.839210155148095","380","97","76","53.17348377997179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","533","82","89","44.851904090267986","583","84","93","43.58251057827927"
,"0","0","0","0","0","0","0","0","558","104","76","46.403385049365305","486","81","77","52.468265162200275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","631","73","87","45.41607898448519","703","84","91","42.45416078984485"
,"0","0","0","0","0","0","0","0","558","103","76","46.96755994358251","404","71","76","50.352609308885754","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","587","65","87","44.56981664315938","641","83","91","43.01833568406206"
,"0","0","0","0","0","0","0","0","560","117","79","47.39069111424541","577","83","79","48.801128349788435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","651","69","92","44.00564174894217","715","93","91","43.723554301833566"
,"0","0","0","0","0","0","0","0","554","114","76","48.66008462623414","469","83","77","47.672778561354015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","520","69","92","44.42877291960507","642","82","92","44.42877291960507"
,"0","0","0","0","0","0","0","0","532","111","74","48.23695345557123","564","79","76","47.53173483779972","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","635","68","92","44.851904090267986","650","79","91","44.851904090267986"
,"0","0","0","0","0","0","0","0","534","124","76","49.78843441466855","455","87","78","47.10860366713681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","502","79","96","44.851904090267986","516","86","93","45.13399153737659"
,"0","0","0","0","0","0","0","0","522","117","77","50.21156558533145","555","78","79","45.839210155148095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","711","76","93","45.41607898448519","621","81","92","46.1212976022567"
,"0","0","0","0","0","0","0","0","608","112","77","50.77574047954866","456","76","78","45.9802538787024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","574","74","92","45.41607898448519","498","78","92","44.99294781382229"
,"0","0","0","0","0","0","0","0","616","129","79","51.33991537376586","583","88","81","47.249647390691116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","719","84","95","46.82651622002821","620","85","94","45.41607898448519"
,"0","0","0","0","0","0","0","0","589","121","80","52.750352609308884","466","84","80","47.39069111424541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","580","84","94","45.55712270803949","494","85","94","46.262341325811"
,"0","0","0","0","0","0","0","0","621","119","79","53.032440056417485","580","81","80","48.37799717912553","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","641","83","94","45.9802538787024","595","84","94","46.685472496473906"
,"0","0","0","0","0","0","0","0","647","125","81","53.17348377997179","469","86","81","49.365303244005645","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","502","92","94","45.839210155148095","471","90","93","47.249647390691116"
,"0","0","0","0","0","0","0","0","586","113","81","53.032440056417485","586","83","78","48.09590973201692","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","609","87","92","46.403385049365305","581","85","92","45.13399153737659"
,"0","0","0","0","0","0","0","0","646","111","80","53.5966149506347","529","77","75","47.10860366713681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","473","80","92","46.82651622002821","453","83","91","45.55712270803949"
,"0","0","0","0","0","0","0","0","578","119","81","53.73765867418901","617","89","76","46.82651622002821","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","564","92","92","45.55712270803949","550","100","95","45.27503526093089"
,"0","0","0","0","0","0","0","0","645","100","81","54.58392101551481","561","85","76","46.262341325811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","437","86","91","45.9802538787024","437","97","92","43.86459802538787"
,"0","0","0","0","0","0","0","0","592","89","80","53.73765867418901","695","81","75","46.96755994358251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","563","84","91","44.71086036671368","559","93","90","44.42877291960507"
,"0","0","0","0","0","0","0","0","592","97","85","54.30183356840621","628","85","78","48.23695345557123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","498","91","94","43.58251057827927","430","102","91","43.441466854724965"
,"0","0","0","0","0","0","0","0","558","90","85","55.85331452750353","712","80","79","48.801128349788435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","604","86","92","43.58251057827927","540","98","90","43.441466854724965"
,"0","0","0","0","0","0","0","0","594","86","84","54.724964739069115","588","79","76","49.78843441466855","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","474","82","91","43.86459802538787","415","96","88","44.14668547249647"
,"0","0","0","0","0","0","0","0","620","98","87","54.160789844851905","657","94","77","50.634696755994355","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","573","89","95","43.723554301833566","545","108","90","43.723554301833566"
,"0","0","0","0","0","0","0","0","606","95","85","54.442877291960514","583","91","76","52.186177715091674","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","437","81","91","44.00564174894217","427","95","91","44.71086036671368"
,"0","0","0","0","0","0","0","0","571","94","84","54.30183356840621","715","90","74","52.32722143864598","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","569","70","91","43.723554301833566","622","88","91","44.56981664315938"
,"0","0","0","0","0","0","0","0","657","109","86","54.58392101551481","596","93","75","50.916784203102964","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","455","79","92","42.31311706629055","492","99","93","45.839210155148095"
,"0","0","0","0","0","0","0","0","588","107","85","54.30183356840621","716","84","75","50.352609308885754","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","582","77","92","41.607898448519045","588","98","91","45.55712270803949"
,"0","0","0","0","0","0","0","0","596","107","83","56.558533145275035","595","82","75","50.352609308885754","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","465","75","92","40.05641748942172","526","97","90","45.839210155148095"
,"0","0","0","0","0","0","0","0","552","115","86","56.13540197461213","626","100","77","53.17348377997179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","596","88","94","39.35119887165021","600","110","90","47.10860366713681"
,"0","0","0","0","0","0","0","0","584","102","86","56.558533145275035","493","77","76","53.45557122708039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","465","87","92","39.63328631875881","477","106","89","45.9802538787024"
,"0","0","0","0","0","0","0","0","541","95","86","55.43018335684062","675","70","75","52.60930888575458","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","567","85","89","40.761636107193226","595","101","88","46.403385049365305"
,"0","0","0","0","0","0","0","0","585","100","87","54.58392101551481","555","75","76","51.76304654442877","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","449","95","90","40.19746121297602","522","110","91","46.1212976022567"
,"0","0","0","0","0","0","0","0","539","84","84","54.86600846262342","619","74","76","51.198871650211565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","645","90","89","42.03102961918195","614","101","91","46.5444287729196"
,"0","0","0","0","0","0","0","0","572","75","84","55.00705218617772","502","69","76","50.21156558533145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","519","86","88","42.59520451339915","484","100","90","46.5444287729196"
,"0","0","0","0","0","0","0","0","533","84","86","54.160789844851905","598","87","78","50.07052186177715","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","622","101","90","43.86459802538787","599","109","93","47.53173483779972"
,"0","0","0","0","0","0","0","0","564","79","86","53.878702397743304","477","77","75","47.81382228490832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","542","91","89","44.99294781382229","453","94","91","48.801128349788435"
,"0","0","0","0","0","0","0","0","539","75","86","52.468265162200275","601","72","73","47.249647390691116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","612","89","88","44.851904090267986","635","86","91","47.95486600846262"
,"0","0","0","0","0","0","0","0","579","89","87","51.90409026798307","491","75","75","46.96755994358251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","477","102","91","45.13399153737659","565","94","93","47.95486600846262"
,"0","0","0","0","0","0","0","0","540","86","86","52.186177715091674","607","73","76","47.81382228490832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","669","98","88","46.685472496473906","625","88","89","47.39069111424541"
,"0","0","0","0","0","0","0","0","570","84","86","51.90409026798307","502","73","75","46.262341325811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","595","94","87","46.403385049365305","496","75","87","47.249647390691116"
,"0","0","0","0","0","0","0","0","533","99","87","51.198871650211565","676","82","79","46.1212976022567","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","623","113","90","48.09590973201692","616","89","89","47.249647390691116"
,"0","0","0","0","0","0","0","0","574","94","86","52.186177715091674","559","72","77","47.10860366713681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","543","109","88","49.365303244005645","487","86","86","45.6981664315938"
,"0","0","0","0","0","0","0","0","534","94","84","51.62200282087447","631","66","77","47.95486600846262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","609","109","88","49.647390691114246","616","83","84","45.9802538787024"
,"0","0","0","0","0","0","0","0","557","105","88","51.76304654442877","526","74","80","46.96755994358251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","453","120","89","51.33991537376586","490","94","85","44.99294781382229"
,"0","0","0","0","0","0","0","0","524","100","87","52.468265162200275","691","73","78","48.23695345557123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","557","110","87","52.186177715091674","674","92","84","45.9802538787024"
,"0","0","0","0","0","0","0","0","567","95","86","52.60930888575458","571","72","78","47.672778561354015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","435","107","87","51.62200282087447","536","92","83","45.9802538787024"
,"0","0","0","0","0","0","0","0","597","100","87","52.89139633286318","635","76","81","48.23695345557123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","634","121","89","52.32722143864598","686","101","86","46.82651622002821"
,"0","0","0","0","0","0","0","0","601","89","86","53.73765867418901","532","72","80","49.083215796897036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","486","111","88","53.31452750352609","610","98","85","46.1212976022567"
,"0","0","0","0","0","0","0","0","565","85","85","53.17348377997179","636","67","80","48.23695345557123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","599","106","87","54.724964739069115","630","92","83","46.82651622002821"
,"0","0","0","0","0","0","0","0","581","99","86","54.01974612129761","575","75","81","47.81382228490832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","460","111","89","55.00705218617772","498","97","86","47.10860366713681"
,"0","0","0","0","0","0","0","0","600","95","86","53.878702397743304","650","70","82","48.66008462623414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","550","96","89","54.30183356840621","607","85","87","47.249647390691116"
,"0","0","0","0","0","0","0","0","587","92","86","54.86600846262342","598","67","81","48.23695345557123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","491","90","88","52.32722143864598","483","81","85","47.10860366713681"
,"0","0","0","0","0","0","0","0","545","105","88","55.14809590973202","738","71","84","47.39069111424541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","587","111","91","52.468265162200275","617","83","87","48.51904090267983"
,"0","0","0","0","0","0","0","0","541","105","84","55.14809590973202","680","66","82","45.839210155148095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","457","104","90","52.04513399153738","503","75","84","48.94217207334274"
,"0","0","0","0","0","0","0","0","492","105","83","54.30183356840621","682","63","81","46.1212976022567","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","585","99","89","52.32722143864598","646","63","84","48.94217207334274"
,"0","0","0","0","0","0","0","0","513","114","87","55.289139633286325","553","71","82","47.249647390691116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","456","108","90","51.05782792665726","524","69","88","48.37799717912553"
,"0","0","0","0","0","0","0","0","469","102","88","55.57122708039493","705","65","78","47.95486600846262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","654","108","87","51.48095909732017","626","69","88","48.801128349788435"
,"0","0","0","0","0","0","0","0","493","98","87","54.58392101551481","599","63","77","47.249647390691116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","524","107","87","50.21156558533145","574","68","88","47.95486600846262"
,"0","0","0","0","0","0","0","0","460","114","90","52.60930888575458","658","72","81","46.685472496473906","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","603","124","90","50.77574047954866","637","75","90","46.403385049365305"
,"0","0","0","0","0","0","0","0","470","110","89","51.62200282087447","548","70","81","45.839210155148095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","447","119","87","51.48095909732017","522","68","89","44.851904090267986"
,"0","0","0","0","0","0","0","0","456","108","89","50.07052186177715","660","67","81","45.9802538787024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","628","112","82","50.77574047954866","710","62","87","43.15937940761636"
,"0","0","0","0","0","0","0","0","515","113","90","47.95486600846262","532","73","82","45.839210155148095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","487","124","84","51.05782792665726","649","75","89","42.17207334273625"
,"0","0","0","0","0","0","0","0","462","111","87","48.09590973201692","626","66","77","46.685472496473906","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","587","120","83","53.5966149506347","666","73","87","42.45416078984485"
,"0","0","0","0","0","0","0","0","464","110","86","49.50634696755994","525","61","77","46.685472496473906","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","467","116","81","53.032440056417485","549","72","86","41.74894217207334"
,"0","0","0","0","0","0","0","0","424","116","89","50.07052186177715","682","74","79","46.96755994358251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","648","124","84","54.160789844851905","642","80","90","43.441466854724965"
,"0","0","0","0","0","0","0","0","490","95","86","49.92947813822285","568","71","80","47.53173483779972","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","512","111","84","54.01974612129761","523","78","90","43.30042313117066"
,"0","0","0","0","0","0","0","0","454","84","84","49.647390691114246","642","70","79","47.10860366713681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","617","102","82","54.86600846262342","698","75","90","43.723554301833566"
,"0","0","0","0","0","0","0","0","474","84","86","48.94217207334274","525","84","83","46.403385049365305","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","497","106","83","53.878702397743304","638","85","92","44.56981664315938"
,"0","0","0","0","0","0","0","0","459","82","84","47.81382228490832","632","85","83","46.96755994358251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","614","90","84","53.878702397743304","652","79","90","42.45416078984485"
,"0","0","0","0","0","0","0","0","492","80","83","44.99294781382229","517","82","83","45.41607898448519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","495","82","83","54.01974612129761","535","75","86","40.33850493653032"
,"0","0","0","0","0","0","0","0","467","82","84","45.27503526093089","612","94","85","44.99294781382229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","702","86","86","51.62200282087447","632","81","89","40.479548660084625"
,"0","0","0","0","0","0","0","0","463","78","83","44.00564174894217","546","92","80","44.56981664315938","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","581","72","83","49.92947813822285","520","76","88","39.63328631875881"
,"0","0","0","0","0","0","0","0","505","77","80","43.58251057827927","631","91","79","44.99294781382229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","664","64","83","49.22425952045134","634","74","88","39.492242595204516"
,"0","0","0","0","0","0","0","0","506","81","82","42.59520451339915","508","97","80","45.13399153737659","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","554","65","86","49.083215796897036","517","88","90","41.04372355430183"
,"0","0","0","0","0","0","0","0","555","76","80","43.15937940761636","635","85","80","45.839210155148095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","658","65","83","47.10860366713681","680","87","91","42.59520451339915"
,"0","0","0","0","0","0","0","0","527","72","79","42.45416078984485","519","80","79","45.13399153737659","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","547","62","81","47.10860366713681","555","86","91","42.45416078984485"
,"0","0","0","0","0","0","0","0","506","85","80","42.73624823695346","695","94","80","45.41607898448519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","646","67","83","45.6981664315938","603","94","94","43.723554301833566"
,"0","0","0","0","0","0","0","0","508","81","78","42.31311706629055","630","89","81","45.6981664315938","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","536","62","81","44.851904090267986","484","95","94","43.86459802538787"
,"0","0","0","0","0","0","0","0","502","80","78","41.46685472496474","658","87","80","47.672778561354015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","656","58","81","42.59520451339915","576","93","92","44.14668547249647"
,"0","0","0","0","0","0","0","0","499","87","79","41.46685472496474","547","91","83","47.10860366713681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","542","65","83","42.45416078984485","452","109","93","45.13399153737659"
,"0","0","0","0","0","0","0","0","552","80","78","40.62059238363893","660","88","82","47.39069111424541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","653","62","82","42.59520451339915","611","94","91","44.56981664315938"
,"0","0","0","0","0","0","0","0","516","75","78","42.73624823695346","523","85","82","49.22425952045134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","538","60","82","42.31311706629055","504","90","91","44.287729196050776"
,"0","0","0","0","0","0","0","0","506","90","79","43.30042313117066","618","92","82","49.50634696755994","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","699","70","84","42.17207334273625","563","99","95","43.723554301833566"
,"0","0","0","0","0","0","0","0","502","89","79","43.01833568406206","482","79","81","50.49365303244006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","583","70","84","41.46685472496474","446","99","91","43.15937940761636"
,"0","0","0","0","0","0","0","0","502","86","79","44.56981664315938","601","72","81","50.07052186177715","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","660","70","82","41.889985895627646","534","98","90","43.15937940761636"
,"0","0","0","0","0","0","0","0","540","96","80","45.9802538787024","489","82","84","50.77574047954866","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","539","79","84","42.03102961918195","404","111","94","43.30042313117066"
,"0","0","0","0","0","0","0","0","521","95","76","45.839210155148095","624","82","83","49.22425952045134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","655","79","81","41.889985895627646","500","98","94","43.723554301833566"
,"0","0","0","0","0","0","0","0","502","93","76","47.53173483779972","505","79","83","48.37799717912553","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","527","77","81","40.761636107193226","402","94","93","42.59520451339915"
,"0","0","0","0","0","0","0","0","544","108","77","47.95486600846262","594","90","84","48.51904090267983","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","638","87","85","41.74894217207334","562","107","94","41.18476727785614"
,"0","0","0","0","0","0","0","0","571","97","76","48.94217207334274","468","90","82","49.083215796897036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","512","82","83","41.46685472496474","431","97","91","42.73624823695346"
,"0","0","0","0","0","0","0","0","541","90","72","49.647390691114246","589","88","82","48.66008462623414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","695","81","81","41.32581100141044","518","89","91","43.441466854724965"
,"0","0","0","0","0","0","0","0","542","91","76","50.77574047954866","470","103","83","47.672778561354015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","559","78","84","41.32581100141044","404","102","92","42.73624823695346"
,"0","0","0","0","0","0","0","0","556","81","77","50.49365303244006","641","104","81","47.95486600846262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","646","64","81","41.04372355430183","527","98","93","43.441466854724965"
,"0","0","0","0","0","0","0","0","583","78","76","50.916784203102964","515","102","81","48.66008462623414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","587","60","81","42.877291960507755","420","98","90","43.15937940761636"
,"0","0","0","0","0","0","0","0","592","89","79","51.05782792665726","607","112","84","49.083215796897036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","642","66","83","42.73624823695346","621","112","91","43.441466854724965"
,"0","0","0","0","0","0","0","0","602","81","76","49.92947813822285","481","104","84","47.95486600846262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","580","58","81","42.17207334273625","490","107","92","42.59520451339915"
,"0","0","0","0","0","0","0","0","615","78","75","50.916784203102964","662","100","83","47.10860366713681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","643","57","80","41.32581100141044","612","102","91","44.00564174894217"
,"0","0","0","0","0","0","0","0","601","82","78","50.634696755994355","519","114","85","48.66008462623414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","532","65","81","40.05641748942172","486","116","94","43.58251057827927"
,"0","0","0","0","0","0","0","0","617","80","79","51.48095909732017","588","111","84","49.647390691114246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","643","61","80","39.492242595204516","599","107","93","44.287729196050776"
,"0","0","0","0","0","0","0","0","666","80","78","51.48095909732017","524","105","84","49.365303244005645","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","596","58","79","38.928067700987306","473","103","89","44.851904090267986"
,"0","0","0","0","0","0","0","0","624","89","80","51.33991537376586","671","112","89","48.801128349788435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","657","65","83","39.35119887165021","558","115","91","45.27503526093089"
