,"683","75","75","45.13399153737659","664","81","76","46.82651622002821","0","0","3","0","0","0","27","0","0","0","5","0","739","76","90","43.86459802538787","0","0","15","0","733","82","71","45.27503526093089","694","105","103","49.365303244005645","683","97","76","47.672778561354015"
,"628","73","74","44.851904090267986","604","78","76","46.403385049365305","0","0","2","0","0","0","26","0","0","0","5","0","678","73","89","42.73624823695346","0","0","13","0","672","81","68","45.27503526093089","533","99","102","48.66008462623414","677","95","75","48.09590973201692"
,"672","79","77","44.56981664315938","728","87","77","47.10860366713681","0","0","2","0","0","0","26","0","0","0","5","0","737","82","91","42.73624823695346","0","0","12","0","730","89","69","45.6981664315938","607","105","105","48.51904090267983","668","101","80","48.51904090267983"
,"550","70","77","45.27503526093089","653","78","76","49.365303244005645","0","0","0","0","0","0","26","0","0","0","1","0","671","80","88","42.31311706629055","0","0","11","0","660","88","68","48.66008462623414","539","102","105","48.09590973201692","605","95","80","50.352609308885754"
,"660","69","77","45.6981664315938","731","75","76","49.92947813822285","0","0","0","0","0","0","25","0","0","0","1","0","741","80","85","43.723554301833566","0","0","11","0","716","88","67","48.801128349788435","606","100","103","47.95486600846262","601","90","80","50.07052186177715"
,"542","76","81","46.82651622002821","664","83","78","50.352609308885754","0","0","0","0","0","0","24","0","0","0","0","0","608","91","87","43.58251057827927","0","0","10","0","582","97","72","49.647390691114246","449","114","105","48.801128349788435","640","112","82","50.634696755994355"
,"680","67","81","46.96755994358251","739","81","78","51.33991537376586","0","0","0","0","0","0","23","0","0","0","0","0","660","88","86","43.441466854724965","0","0","7","0","685","90","73","49.365303244005645","534","96","100","47.81382228490832","666","107","80","52.60930888575458"
,"625","64","81","45.839210155148095","674","81","77","50.916784203102964","0","0","0","0","0","0","20","0","0","0","0","0","596","83","85","43.58251057827927","0","0","5","0","563","83","72","49.365303244005645","417","87","100","46.96755994358251","672","107","79","54.01974612129761"
,"721","71","83","46.5444287729196","659","88","81","51.33991537376586","0","0","0","0","0","0","19","0","0","0","0","0","729","88","86","42.45416078984485","0","0","5","0","698","93","74","49.647390691114246","522","91","102","46.403385049365305","670","113","78","53.878702397743304"
,"663","70","84","46.5444287729196","544","87","81","51.33991537376586","0","0","0","0","0","0","18","0","0","0","0","0","595","80","85","43.723554301833566","0","0","2","0","572","93","72","49.365303244005645","469","78","98","45.13399153737659","662","110","76","56.13540197461213"
,"736","68","83","46.685472496473906","647","81","81","51.90409026798307","0","0","0","0","0","0","16","0","0","0","0","0","705","78","84","44.00564174894217","0","0","1","0","696","87","72","48.37799717912553","625","74","98","42.877291960507755","618","108","76","56.69957686882934"
,"674","76","84","47.672778561354015","574","84","83","51.90409026798307","0","0","0","0","0","0","16","0","0","0","0","0","579","88","85","42.73624823695346","0","0","1","0","571","100","76","48.94217207334274","557","93","101","44.14668547249647","600","115","76","56.41748942172073"
,"658","68","84","48.66008462623414","707","79","80","51.76304654442877","0","0","0","0","0","0","14","0","0","0","0","0","709","87","83","42.59520451339915","0","0","1","0","641","93","77","49.50634696755994","650","89","99","44.14668547249647","641","98","72","56.558533145275035"
,"608","65","84","47.81382228490832","652","76","77","51.90409026798307","0","0","0","0","0","0","13","0","0","0","0","0","645","86","82","42.17207334273625","0","0","1","0","579","89","77","49.78843441466855","593","85","98","44.42877291960507","655","86","72","56.69957686882934"
,"750","71","85","46.96755994358251","668","87","79","51.62200282087447","0","0","0","0","0","0","12","0","0","0","0","0","714","94","85","41.46685472496474","0","0","1","0","702","96","78","50.07052186177715","689","89","100","42.73624823695346","661","95","73","56.41748942172073"
,"622","64","82","47.10860366713681","546","79","80","51.76304654442877","0","0","0","0","0","0","10","0","0","0","0","0","644","91","86","40.90267983074753","0","0","0","0","580","94","78","49.50634696755994","539","85","101","45.27503526093089","666","92","73","56.69957686882934"
,"678","64","81","47.10860366713681","726","77","80","50.77574047954866","0","0","0","0","0","0","10","0","0","0","0","0","728","88","84","40.62059238363893","0","0","0","0","638","91","77","48.23695345557123","680","83","100","46.5444287729196","667","91","73","56.13540197461213"
,"622","76","85","46.1212976022567","657","91","83","51.62200282087447","0","0","0","0","0","0","10","0","0","0","0","0","664","89","86","40.33850493653032","0","0","0","0","566","99","79","48.66008462623414","613","99","103","45.9802538787024","658","106","77","56.41748942172073"
,"735","73","83","46.262341325811","725","87","81","53.032440056417485","0","0","0","0","0","0","7","0","0","0","0","0","653","80","84","40.62059238363893","0","0","0","0","708","86","78","48.801128349788435","611","85","101","47.81382228490832","593","98","78","57.68688293370945"
,"679","70","81","45.839210155148095","661","85","81","52.89139633286318","0","0","0","0","0","0","7","0","0","0","0","0","594","73","83","42.59520451339915","0","0","0","0","642","84","77","48.23695345557123","488","78","100","47.10860366713681","640","96","75","56.98166431593794"
,"652","76","84","46.5444287729196","720","92","82","54.01974612129761","0","0","0","0","0","0","6","0","0","0","0","0","700","78","86","44.14668547249647","0","0","0","0","723","89","79","48.66008462623414","681","82","99","46.5444287729196","596","101","77","56.13540197461213"
,"592","76","84","46.262341325811","594","86","82","52.750352609308884","0","0","0","0","0","0","1","0","0","0","0","0","638","74","86","43.86459802538787","0","0","0","0","653","82","78","49.083215796897036","534","82","97","46.1212976022567","650","97","78","55.85331452750353"
,"711","75","82","46.1212976022567","724","80","82","54.442877291960514","0","0","0","0","0","0","0","0","0","0","0","0","658","67","85","42.45416078984485","0","0","0","0","734","76","78","46.96755994358251","678","80","97","46.5444287729196","669","96","74","54.442877291960514"
,"645","85","85","46.96755994358251","657","82","83","54.30183356840621","0","0","0","0","0","0","0","0","0","0","0","0","523","72","89","43.441466854724965","0","0","0","0","610","79","82","45.6981664315938","601","96","102","47.672778561354015","600","107","74","55.43018335684062"
,"714","82","83","46.262341325811","734","74","80","54.86600846262342","0","0","0","0","0","0","0","0","0","0","0","0","610","68","88","42.59520451339915","0","0","0","0","729","73","82","45.27503526093089","606","93","100","48.37799717912553","647","97","75","55.14809590973202"
,"661","79","83","46.96755994358251","612","66","79","55.00705218617772","0","0","0","0","0","0","0","0","0","0","0","0","561","65","88","41.46685472496474","0","0","0","0","609","72","81","43.86459802538787","544","85","98","47.95486600846262","609","94","73","56.276445698166434"
,"643","91","86","45.839210155148095","726","73","82","54.01974612129761","0","0","0","0","0","0","0","0","0","0","0","0","646","73","90","42.03102961918195","0","0","0","0","730","79","83","43.86459802538787","618","86","101","46.96755994358251","600","106","74","57.122708039492245"
,"578","88","86","45.6981664315938","672","70","82","52.89139633286318","0","0","0","0","0","0","0","0","0","0","0","0","593","70","86","41.74894217207334","0","0","0","0","667","74","82","43.723554301833566","547","80","98","46.5444287729196","641","104","74","58.67418899858956"
,"715","85","86","44.71086036671368","740","67","81","51.48095909732017","0","0","0","0","0","0","0","0","0","0","0","0","677","70","85","41.04372355430183","0","0","0","0","672","72","82","43.441466854724965","606","75","97","46.403385049365305","650","100","73","60.507757404795484"
,"563","95","87","47.10860366713681","682","74","83","52.04513399153738","0","0","0","0","0","0","0","0","0","0","0","0","618","79","87","41.32581100141044","0","0","0","0","616","79","82","44.00564174894217","540","92","97","44.42877291960507","595","110","75","61.77715091678421"
,"684","89","84","47.249647390691116","738","69","82","52.04513399153738","0","0","0","0","0","0","0","0","0","0","0","0","660","75","87","40.90267983074753","0","0","0","0","746","77","83","43.723554301833566","703","89","97","43.86459802538787","577","102","76","61.918194640338506"
,"553","88","82","47.672778561354015","620","66","81","50.352609308885754","0","0","0","0","0","0","0","0","0","0","0","0","540","75","87","40.19746121297602","0","0","0","0","690","75","82","43.723554301833566","562","87","97","44.56981664315938","619","100","76","60.36671368124118"
,"700","94","84","47.39069111424541","735","79","82","49.083215796897036","0","0","0","0","0","0","0","0","0","0","0","0","710","89","89","41.18476727785614","0","0","0","0","669","78","84","44.99294781382229","690","96","98","44.99294781382229","598","108","80","59.943582510578274"
,"620","90","85","49.083215796897036","678","78","78","49.365303244005645","0","0","0","0","0","0","0","0","0","0","0","0","640","87","87","41.18476727785614","0","0","0","0","612","63","82","44.851904090267986","620","94","98","44.99294781382229","645","100","80","59.23836389280677"
,"629","86","83","49.22425952045134","742","76","78","49.365303244005645","0","0","0","0","0","0","0","0","0","0","0","0","728","84","87","42.59520451339915","0","0","0","0","685","61","81","43.86459802538787","709","93","95","44.851904090267986","618","96","78","59.23836389280677"
,"503","95","84","49.365303244005645","616","79","80","48.66008462623414","0","0","0","0","0","0","0","0","0","0","0","0","580","89","90","43.15937940761636","0","0","0","0","571","66","83","44.56981664315938","633","108","94","44.287729196050776","607","98","79","59.943582510578274"
,"627","90","85","49.92947813822285","743","78","78","49.365303244005645","0","0","0","0","0","0","0","0","0","0","0","0","730","85","90","43.441466854724965","0","0","0","0","727","62","83","43.441466854724965","705","102","92","44.99294781382229","607","83","77","60.225669957686875"
,"550","83","83","51.48095909732017","688","78","78","49.365303244005645","0","0","0","0","0","0","0","0","0","0","0","0","661","81","89","43.86459802538787","0","0","0","0","607","58","83","43.723554301833566","556","96","91","45.55712270803949","663","79","76","60.507757404795484"
,"606","97","85","51.90409026798307","740","88","80","50.49365303244006","0","0","0","0","0","0","0","0","0","0","0","0","666","86","91","45.41607898448519","0","0","0","0","647","63","85","43.723554301833566","681","101","93","45.839210155148095","684","89","77","59.09732016925246"
,"539","93","85","52.186177715091674","675","83","80","50.77574047954866","0","0","0","0","0","0","0","0","0","0","0","0","603","74","91","46.685472496473906","0","0","0","0","537","61","83","42.73624823695346","603","94","94","46.685472496473906","692","83","76","58.956276445698165"
,"692","90","84","52.32722143864598","666","79","79","49.647390691114246","0","0","0","0","0","0","0","0","0","0","0","0","759","68","89","47.95486600846262","0","0","0","0","722","60","80","41.46685472496474","675","94","93","47.10860366713681","703","79","73","59.80253878702398"
,"548","93","90","54.442877291960514","545","84","79","50.77574047954866","0","0","0","0","0","0","0","0","0","0","0","0","700","71","93","47.39069111424541","0","0","0","0","600","65","83","40.761636107193226","608","103","92","45.839210155148095","698","85","75","59.66149506346967"
,"604","88","89","54.01974612129761","624","83","79","50.21156558533145","0","0","0","0","0","0","0","0","0","0","0","0","690","65","92","45.839210155148095","0","0","0","0","736","59","83","40.761636107193226","615","87","87","45.9802538787024","700","79","76","60.36671368124118"
,"550","83","87","53.17348377997179","523","80","79","49.22425952045134","0","0","0","0","0","0","0","0","0","0","0","0","641","61","91","45.27503526093089","0","0","0","0","618","54","82","41.32581100141044","489","76","85","46.1212976022567","633","75","75","58.67418899858956"
,"706","89","90","52.186177715091674","682","104","80","47.672778561354015","0","0","0","0","0","0","0","0","0","0","0","0","680","68","93","43.58251057827927","0","0","0","0","726","62","85","40.33850493653032","698","81","87","45.6981664315938","615","81","76","59.37940761636107"
,"642","73","90","51.48095909732017","612","102","77","48.51904090267983","0","0","0","0","0","0","0","0","0","0","0","0","619","66","92","44.99294781382229","0","0","0","0","685","60","85","38.645980253878705","565","78","86","44.851904090267986","608","79","75","58.81523272214386"
,"662","65","88","50.21156558533145","684","102","76","49.083215796897036","0","0","0","0","0","0","0","0","0","0","0","0","671","63","91","42.59520451339915","0","0","0","0","742","59","83","37.9407616361072","711","76","86","45.13399153737659","679","77","74","58.81523272214386"
,"537","73","90","48.37799717912553","618","107","77","47.81382228490832","0","0","0","0","0","0","0","0","0","0","0","0","530","72","93","41.607898448519045","0","0","0","0","698","64","83","37.37658674188998","571","84","87","44.287729196050776","637","80","76","58.110014104372354"
,"632","73","89","48.23695345557123","686","103","77","50.49365303244006","0","0","0","0","0","0","0","0","0","0","0","0","710","72","93","40.62059238363893","0","0","0","0","744","63","82","37.51763046544429","696","75","85","43.86459802538787","693","71","76","58.956276445698165"
,"569","70","88","49.78843441466855","543","100","76","52.60930888575458","0","0","0","0","0","0","0","0","0","0","0","0","645","72","89","39.915373765867415","0","0","0","0","631","60","81","36.95345557122708","571","71","84","45.41607898448519","710","68","76","57.82792665726375"
,"689","82","90","50.49365303244006","606","109","79","53.878702397743304","0","0","0","0","0","0","0","0","0","0","0","0","716","79","91","41.04372355430183","0","0","0","0","733","67","82","37.51763046544429","693","75","86","45.41607898448519","712","72","79","55.99435825105783"
,"548","80","91","50.634696755994355","519","84","79","53.73765867418901","0","0","0","0","0","0","0","0","0","0","0","0","649","76","91","41.04372355430183","0","0","0","0","678","64","81","38.645980253878705","637","73","84","45.6981664315938","713","65","80","54.30183356840621"
,"692","80","89","51.33991537376586","656","74","79","55.14809590973202","0","0","0","0","0","0","0","0","0","0","0","0","736","75","89","41.74894217207334","0","0","0","0","667","62","80","39.35119887165021","723","71","84","44.42877291960507","716","56","79","54.01974612129761"
,"547","90","94","52.04513399153738","583","78","81","54.86600846262342","0","0","0","0","0","0","0","0","0","0","0","0","597","81","91","43.441466854724965","0","0","0","0","619","71","83","39.63328631875881","588","81","86","45.839210155148095","719","52","80","53.17348377997179"
,"668","84","92","52.32722143864598","607","72","81","54.442877291960514","0","0","0","0","0","0","0","0","0","0","0","0","716","74","89","42.73624823695346","0","0","0","0","672","67","84","38.645980253878705","717","76","84","45.55712270803949","727","47","80","52.750352609308884"
,"598","79","92","51.05782792665726","546","70","80","53.17348377997179","0","0","0","0","0","0","0","0","0","0","0","0","573","68","89","42.877291960507755","0","0","0","0","624","67","84","38.928067700987306","586","73","83","44.71086036671368","730","46","78","51.62200282087447"
,"627","90","94","50.634696755994355","653","87","79","54.58392101551481","0","0","0","0","0","0","0","0","0","0","0","0","640","77","89","42.31311706629055","0","0","0","0","752","78","89","40.19746121297602","734","74","84","44.99294781382229","657","50","77","50.634696755994355"
,"558","86","91","49.647390691114246","529","83","80","55.85331452750353","0","0","0","0","0","0","0","0","0","0","0","0","508","78","89","43.58251057827927","0","0","0","0","685","74","87","41.607898448519045","669","71","80","45.13399153737659","646","47","75","49.78843441466855"
,"624","84","89","48.37799717912553","587","77","79","55.289139633286325","0","0","0","0","0","0","0","0","0","0","0","0","613","76","88","43.30042313117066","0","0","0","0","745","74","84","41.04372355430183","735","68","79","45.41607898448519","717","44","73","47.95486600846262"
,"553","95","90","46.685472496473906","469","81","80","54.442877291960514","0","0","0","0","0","0","0","0","0","0","0","0","556","81","89","42.17207334273625","0","0","0","0","679","82","86","42.17207334273625","609","84","80","47.249647390691116","721","48","73","47.249647390691116"
,"704","94","90","46.5444287729196","562","76","80","53.5966149506347","0","0","0","0","0","0","0","0","0","0","0","0","704","79","87","42.03102961918195","0","0","0","0","736","76","85","44.14668547249647","722","77","78","47.10860366713681","667","48","73","46.403385049365305"
,"632","92","88","46.262341325811","499","72","78","52.60930888575458","0","0","0","0","0","0","0","0","0","0","0","0","567","76","87","43.86459802538787","0","0","0","0","607","72","85","43.58251057827927","669","72","77","46.403385049365305","717","48","71","46.1212976022567"
,"636","102","90","46.685472496473906","614","86","81","52.32722143864598","0","0","0","0","0","0","0","0","0","0","0","0","621","89","88","44.00564174894217","0","0","0","0","642","82","85","43.15937940761636","670","77","78","46.5444287729196","723","56","72","44.851904090267986"
,"563","96","90","46.82651622002821","546","79","81","54.160789844851905","0","0","0","0","0","0","0","0","0","0","0","0","554","86","87","44.287729196050776","0","0","0","0","524","76","85","42.877291960507755","556","75","76","45.839210155148095","657","54","72","44.99294781382229"
,"628","90","88","47.10860366713681","659","78","80","53.878702397743304","0","0","0","0","0","0","0","0","0","0","0","0","628","85","87","43.86459802538787","0","0","0","0","720","75","82","42.45416078984485","713","73","76","45.9802538787024","716","53","72","44.71086036671368"
,"563","96","90","47.39069111424541","537","81","83","51.90409026798307","0","0","0","0","0","0","0","0","0","0","0","0","551","100","91","43.441466854724965","0","0","0","0","594","80","84","42.03102961918195","661","80","79","46.262341325811","713","57","74","45.41607898448519"
,"626","92","89","48.801128349788435","588","79","81","52.04513399153738","0","0","0","0","0","0","0","0","0","0","0","0","698","100","90","44.287729196050776","0","0","0","0","654","72","83","41.74894217207334","651","67","78","47.249647390691116","718","57","73","45.41607898448519"
,"496","88","89","47.95486600846262","489","79","81","50.634696755994355","0","0","0","0","0","0","0","0","0","0","0","0","549","99","89","46.96755994358251","0","0","0","0","533","72","83","41.04372355430183","610","65","76","46.262341325811","717","56","71","44.851904090267986"
,"603","91","92","48.09590973201692","582","89","81","50.352609308885754","0","0","0","0","0","0","0","0","0","0","0","0","664","116","89","48.66008462623414","0","0","0","0","712","88","85","42.59520451339915","748","73","77","45.839210155148095","652","65","72","44.71086036671368"
,"545","81","90","47.95486600846262","522","77","79","48.66008462623414","0","0","0","0","0","0","0","0","0","0","0","0","578","109","88","49.083215796897036","0","0","0","0","636","85","85","46.96755994358251","629","72","76","45.839210155148095","697","63","67","43.58251057827927"
,"710","78","90","46.82651622002821","662","73","79","48.23695345557123","0","0","0","0","0","0","0","0","0","0","0","0","687","104","86","49.647390691114246","0","0","0","0","648","83","85","46.96755994358251","666","69","75","44.56981664315938","714","59","67","44.14668547249647"
,"574","86","89","48.09590973201692","542","77","80","49.78843441466855","0","0","0","0","0","0","0","0","0","0","0","0","541","114","86","49.083215796897036","0","0","0","0","526","88","86","45.27503526093089","605","80","76","44.99294781382229","720","67","66","43.441466854724965"
,"625","76","86","49.22425952045134","685","69","80","50.916784203102964","0","0","0","0","0","0","0","0","0","0","0","0","603","100","85","49.50634696755994","0","0","0","0","700","83","85","45.27503526093089","713","76","76","44.99294781382229","659","68","66","42.73624823695346"
,"512","71","85","48.51904090267983","637","65","80","49.083215796897036","0","0","0","0","0","0","0","0","0","0","0","0","535","91","85","49.92947813822285","0","0","0","0","642","82","85","44.42877291960507","601","73","76","45.41607898448519","703","67","65","41.889985895627646"
,"633","74","87","47.672778561354015","732","73","81","49.22425952045134","0","0","0","0","0","0","0","0","0","0","0","0","694","101","88","50.352609308885754","0","0","0","0","712","104","85","45.13399153737659","637","85","77","44.71086036671368","701","78","66","41.74894217207334"
,"587","71","85","46.5444287729196","676","68","81","49.365303244005645","0","0","0","0","0","0","0","0","0","0","0","0","546","91","87","52.04513399153738","0","0","0","0","630","103","85","47.10860366713681","525","82","75","44.287729196050776","697","76","66","41.607898448519045"
,"734","68","84","45.839210155148095","760","65","79","49.365303244005645","0","0","0","0","0","0","0","0","0","0","0","0","629","85","85","52.04513399153738","0","0","0","0","695","102","83","46.685472496473906","647","80","73","43.30042313117066","643","75","65","41.18476727785614"
,"680","77","84","44.99294781382229","637","67","81","51.48095909732017","0","0","0","0","0","0","0","0","0","0","0","0","567","89","87","50.77574047954866","0","0","0","0","556","106","82","45.55712270803949","586","98","74","42.03102961918195","680","82","68","41.04372355430183"
,"743","72","84","46.403385049365305","748","65","82","50.77574047954866","0","0","0","0","0","0","0","0","0","0","0","0","641","82","85","51.62200282087447","0","0","0","0","685","104","82","45.55712270803949","657","92","73","43.441466854724965","682","76","67","41.04372355430183"
,"620","70","83","45.41607898448519","696","61","79","50.77574047954866","0","0","0","0","0","0","0","0","0","0","0","0","522","82","85","50.49365303244006","0","0","0","0","609","101","81","46.1212976022567","599","89","71","43.30042313117066","689","74","67","41.04372355430183"
,"735","82","86","45.9802538787024","759","73","79","53.032440056417485","0","0","0","0","0","0","0","0","0","0","0","0","690","89","86","51.48095909732017","0","0","0","0","691","105","84","45.9802538787024","717","97","73","43.58251057827927","633","82","71","41.46685472496474"
,"673","79","87","46.1212976022567","625","70","77","54.58392101551481","0","0","0","0","0","0","0","0","0","0","0","0","623","85","84","51.33991537376586","0","0","0","0","541","87","83","48.66008462623414","644","95","72","46.262341325811","631","75","69","41.04372355430183"
,"739","76","85","47.10860366713681","666","64","77","55.14809590973202","0","0","0","0","0","0","0","0","0","0","0","0","725","81","83","51.62200282087447","0","0","0","0","682","70","83","48.09590973201692","649","95","72","46.5444287729196","621","73","68","41.18476727785614"
,"682","84","88","47.10860366713681","602","71","79","55.00705218617772","0","0","0","0","0","0","0","0","0","0","0","0","654","83","85","52.60930888575458","0","0","0","0","623","72","83","46.262341325811","517","115","76","47.95486600846262","682","78","71","42.45416078984485"
,"735","83","87","46.5444287729196","722","68","76","55.85331452750353","0","0","0","0","0","0","0","0","0","0","0","0","656","70","84","52.60930888575458","0","0","0","0","716","69","83","44.851904090267986","615","113","71","49.50634696755994","682","72","67","41.607898448519045"
,"680","83","86","45.6981664315938","604","66","75","55.99435825105783","0","0","0","0","0","0","0","0","0","0","0","0","602","67","83","52.32722143864598","0","0","0","0","666","69","81","44.00564174894217","556","112","71","47.95486600846262","641","70","66","42.31311706629055"
,"661","88","88","44.99294781382229","661","69","76","55.712270803949224","0","0","0","0","0","0","0","0","0","0","0","0","735","80","85","50.634696755994355","0","0","0","0","722","81","84","42.45416078984485","624","119","74","49.365303244005645","619","81","67","42.59520451339915"
,"539","86","89","44.99294781382229","538","62","76","56.558533145275035","0","0","0","0","0","0","0","0","0","0","0","0","670","73","84","49.647390691114246","0","0","0","0","656","80","83","43.723554301833566","489","110","73","51.76304654442877","618","78","66","42.877291960507755"
,"634","83","88","44.851904090267986","639","52","76","55.00705218617772","0","0","0","0","0","0","0","0","0","0","0","0","734","72","84","50.21156558533145","0","0","0","0","632","80","82","43.01833568406206","641","102","73","53.17348377997179","660","76","66","43.01833568406206"
,"508","88","91","44.56981664315938","587","60","78","54.30183356840621","0","0","0","0","0","0","0","0","0","0","0","0","671","75","87","50.21156558533145","0","0","0","0","574","84","84","43.01833568406206","577","109","76","52.89139633286318","625","82","67","42.59520451339915"
,"691","81","91","44.14668547249647","731","51","77","53.17348377997179","0","0","0","0","0","0","0","0","0","0","0","0","655","75","85","49.92947813822285","0","0","0","0","710","80","82","43.15937940761636","638","94","76","51.76304654442877","673","81","66","43.58251057827927"
,"632","75","91","44.00564174894217","691","48","76","51.62200282087447","0","0","0","0","0","0","0","0","0","0","0","0","593","75","85","48.09590973201692","0","0","0","0","584","78","80","42.17207334273625","517","88","76","50.916784203102964","629","78","66","43.58251057827927"
,"641","73","93","43.01833568406206","752","48","79","50.21156558533145","0","0","0","0","0","0","0","0","0","0","0","0","707","93","86","49.92947813822285","0","0","0","0","720","88","82","42.45416078984485","599","95","76","51.33991537376586","671","91","69","43.58251057827927"
,"593","64","91","42.03102961918195","712","46","78","47.95486600846262","0","0","0","0","0","0","0","0","0","0","0","0","569","81","85","51.198871650211565","0","0","0","0","655","83","82","42.59520451339915","552","85","76","49.78843441466855","687","84","69","44.287729196050776"
,"654","60","88","41.32581100141044","760","46","77","46.82651622002821","0","0","0","0","0","0","0","0","0","0","0","0","635","78","85","51.198871650211565","0","0","0","0","731","79","81","42.59520451339915","635","82","74","50.21156558533145","637","82","68","44.851904090267986"
,"604","68","89","40.62059238363893","712","59","80","45.55712270803949","0","0","0","0","0","0","0","0","0","0","0","0","585","80","87","50.634696755994355","0","0","0","0","663","85","82","44.00564174894217","574","93","76","50.07052186177715","615","88","71","45.839210155148095"
,"745","66","88","40.479548660084625","672","58","81","45.839210155148095","0","0","0","0","0","0","0","0","0","0","0","0","716","80","86","50.634696755994355","0","0","0","0","646","82","81","43.86459802538787","717","86","76","49.92947813822285","671","86","71","47.249647390691116"
,"693","66","87","39.915373765867415","559","56","78","45.55712270803949","0","0","0","0","0","0","0","0","0","0","0","0","581","78","84","52.186177715091674","0","0","0","0","581","80","80","43.01833568406206","660","83","75","49.92947813822285","683","83","71","47.53173483779972"
,"664","71","90","39.63328631875881","731","65","79","45.9802538787024","0","0","0","0","0","0","0","0","0","0","0","0","694","96","86","53.17348377997179","0","0","0","0","638","91","82","43.15937940761636","715","88","78","50.49365303244006","626","92","73","47.81382228490832"
,"617","69","89","38.645980253878705","619","66","80","47.249647390691116","0","0","0","0","0","0","0","0","0","0","0","0","615","94","86","54.442877291960514","0","0","0","0","573","83","81","43.30042313117066","656","87","76","50.07052186177715","674","85","72","47.249647390691116"
,"665","68","88","38.928067700987306","743","63","80","47.39069111424541","0","0","0","0","0","0","0","0","0","0","0","0","637","92","83","54.30183356840621","0","0","0","0","631","79","81","42.45416078984485","727","86","76","49.78843441466855","633","85","72","47.249647390691116"
,"540","74","92","39.06911142454161","613","76","83","49.22425952045134","0","0","0","0","0","0","0","0","0","0","0","0","571","96","85","53.73765867418901","0","0","0","0","509","81","83","43.15937940761636","589","100","80","50.07052186177715","673","91","74","47.81382228490832"
,"703","67","89","38.787023977433","648","77","82","50.49365303244006","0","0","0","0","0","0","0","0","0","0","0","0","646","96","81","53.5966149506347","0","0","0","0","669","69","84","42.877291960507755","628","93","79","49.78843441466855","697","89","73","49.22425952045134"
,"579","62","88","39.06911142454161","590","76","82","49.78843441466855","0","0","0","0","0","0","0","0","0","0","0","0","581","96","80","53.5966149506347","0","0","0","0","621","66","83","41.889985895627646","565","91","79","49.365303244005645","698","86","72","49.22425952045134"
,"628","67","90","39.63328631875881","707","84","86","50.916784203102964","0","0","0","0","0","0","0","0","0","0","0","0","630","115","83","54.724964739069115","0","0","0","0","634","77","86","42.03102961918195","708","101","82","50.634696755994355","694","98","74","50.21156558533145"
,"501","65","88","40.33850493653032","639","85","85","51.76304654442877","0","0","0","0","0","0","0","0","0","0","0","0","498","109","81","54.160789844851905","0","0","0","0","526","77","85","41.18476727785614","628","92","79","52.89139633286318","688","95","74","50.07052186177715"
,"601","61","86","39.915373765867415","644","85","83","51.90409026798307","0","0","0","0","0","0","0","0","0","0","0","0","613","105","78","53.45557122708039","0","0","0","0","638","76","84","41.18476727785614","627","91","79","54.86600846262342","628","94","74","49.92947813822285"
,"548","75","87","39.915373765867415","508","94","85","51.48095909732017","0","0","0","0","0","0","0","0","0","0","0","0","548","106","79","53.878702397743304","0","0","0","0","584","84","86","41.18476727785614","560","99","79","55.85331452750353","663","96","77","50.352609308885754"
,"626","73","84","40.90267983074753","676","91","85","51.62200282087447","0","0","0","0","0","0","0","0","0","0","0","0","694","99","78","52.468265162200275","0","0","0","0","636","83","84","41.889985895627646","704","90","79","56.13540197461213","674","95","78","51.76304654442877"
,"504","72","84","41.607898448519045","615","85","83","51.62200282087447","0","0","0","0","0","0","0","0","0","0","0","0","568","94","75","54.30183356840621","0","0","0","0","519","82","81","42.17207334273625","635","81","78","56.13540197461213","683","91","77","51.48095909732017"
,"670","84","85","42.73624823695346","704","93","83","53.45557122708039","0","0","0","0","0","0","0","0","0","0","0","0","610","105","76","54.86600846262342","0","0","0","0","638","101","85","42.59520451339915","711","97","79","55.712270803949224","615","99","80","51.90409026798307"
,"540","81","85","42.31311706629055","631","91","82","53.45557122708039","0","0","0","0","0","0","0","0","0","0","0","0","542","87","76","54.86600846262342","0","0","0","0","567","101","83","44.56981664315938","627","92","78","55.85331452750353","672","83","79","52.750352609308884"
,"694","77","83","43.723554301833566","648","89","81","54.160789844851905","0","0","0","0","0","0","0","0","0","0","0","0","622","70","76","54.01974612129761","0","0","0","0","631","99","83","44.71086036671368","698","88","78","56.98166431593794","695","73","79","52.89139633286318"
,"563","83","86","45.13399153737659","574","99","82","53.31452750352609","0","0","0","0","0","0","0","0","0","0","0","0","571","77","79","52.186177715091674","0","0","0","0","565","110","84","45.27503526093089","628","101","81","56.276445698166434","713","76","82","52.468265162200275"
,"641","75","84","45.6981664315938","710","91","80","53.5966149506347","0","0","0","0","0","0","0","0","0","0","0","0","712","72","80","52.468265162200275","0","0","0","0","698","111","83","45.55712270803949","688","96","80","57.68688293370945","721","74","81","51.90409026798307"
,"531","69","84","45.27503526093089","647","89","80","53.17348377997179","0","0","0","0","0","0","0","0","0","0","0","0","663","69","79","52.04513399153738","0","0","0","0","613","108","82","47.53173483779972","618","95","80","58.53314527503526","655","72","80","52.186177715091674"
,"717","70","84","44.42877291960507","726","94","83","55.00705218617772","0","0","0","0","0","0","0","0","0","0","0","0","725","76","81","51.76304654442877","0","0","0","0","616","114","85","49.083215796897036","618","111","82","59.23836389280677","696","83","82","52.186177715091674"
