,"630","99","76","54.442877291960514","700","93","74","40.761636107193226","612","89","91","50.21156558533145","442","91","79","46.82651622002821","654","72","84","44.14668547249647","623","96","80","48.801128349788435","0","0","0","0","694","88","91","47.10860366713681","621","70","83","41.32581100141044","613","84","81","44.56981664315938"
,"513","94","76","54.30183356840621","635","93","71","42.03102961918195","549","88","90","49.22425952045134","594","90","78","46.82651622002821","539","65","82","44.42877291960507","567","96","79","49.78843441466855","0","0","0","0","619","81","87","48.37799717912553","681","65","83","40.62059238363893","503","83","80","43.86459802538787"
,"684","102","77","55.00705218617772","658","102","73","42.877291960507755","615","108","91","50.634696755994355","469","96","77","45.839210155148095","628","75","82","43.01833568406206","583","103","81","50.352609308885754","0","0","0","0","704","87","88","48.23695345557123","709","68","84","40.33850493653032","616","91","80","43.15937940761636"
,"549","93","77","56.69957686882934","525","97","73","46.82651622002821","527","106","90","52.468265162200275","561","88","77","45.6981664315938","578","75","81","43.15937940761636","474","102","80","50.634696755994355","0","0","0","0","561","84","87","48.66008462623414","711","67","84","39.06911142454161","484","83","80","42.877291960507755"
,"695","90","76","55.712270803949224","623","94","73","48.09590973201692","593","106","88","54.30183356840621","503","85","77","45.55712270803949","655","74","80","42.877291960507755","555","100","80","50.77574047954866","0","0","0","0","621","81","86","47.39069111424541","639","66","81","38.645980253878705","596","77","80","42.45416078984485"
,"631","95","80","53.73765867418901","540","111","74","48.66008462623414","450","117","88","55.00705218617772","650","104","79","47.39069111424541","599","80","84","42.31311706629055","432","114","83","50.49365303244006","0","0","0","0","543","95","88","46.262341325811","619","73","82","38.787023977433","483","86","81","43.01833568406206"
,"720","91","79","52.89139633286318","614","109","72","49.647390691114246","639","117","86","55.99435825105783","583","97","78","46.82651622002821","663","76","83","42.877291960507755","565","102","82","49.92947813822285","0","0","0","0","610","86","85","45.6981664315938","694","68","83","38.787023977433","616","83","81","43.01833568406206"
,"585","88","79","52.89139633286318","492","107","70","49.50634696755994","482","116","85","56.84062059238364","648","93","77","47.10860366713681","544","75","83","42.59520451339915","456","96","82","47.81382228490832","0","0","0","0","478","83","85","45.839210155148095","645","63","81","38.5049365303244","503","81","80","43.30042313117066"
,"626","92","84","53.45557122708039","597","121","72","50.77574047954866","576","125","88","57.26375176304654","518","97","79","48.23695345557123","643","91","88","42.73624823695346","545","105","82","47.249647390691116","0","0","0","0","650","91","87","46.262341325811","639","69","85","37.23554301833568","701","92","82","43.723554301833566"
,"567","85","83","53.45557122708039","514","116","70","52.186177715091674","423","107","86","57.54583921015515","625","91","79","48.37799717912553","582","89","87","42.59520451339915","437","101","82","47.672778561354015","0","0","0","0","587","88","87","45.839210155148095","699","68","85","37.37658674188998","561","82","80","45.55712270803949"
,"642","82","79","53.17348377997179","672","113","70","53.032440056417485","543","93","86","57.40479548660085","502","89","79","50.21156558533145","657","88","87","43.15937940761636","553","98","81","47.81382228490832","0","0","0","0","695","88","86","46.403385049365305","651","65","85","37.79971791255289","703","82","78","46.5444287729196"
,"522","91","79","51.62200282087447","584","128","75","53.032440056417485","416","106","89","57.54583921015515","596","109","82","51.48095909732017","586","95","87","43.58251057827927","433","113","82","48.66008462623414","0","0","0","0","556","101","86","46.685472496473906","627","73","88","37.79971791255289","644","86","79","46.1212976022567"
,"696","86","76","51.48095909732017","608","112","74","54.01974612129761","539","97","89","55.99435825105783","471","99","83","51.33991537376586","650","91","87","43.30042313117066","536","107","80","48.66008462623414","0","0","0","0","605","100","84","46.685472496473906","622","69","87","37.51763046544429","660","78","75","47.39069111424541"
,"629","84","76","52.60930888575458","489","110","73","54.160789844851905","407","94","89","55.712270803949224","597","95","80","52.60930888575458","518","89","87","43.441466854724965","430","100","80","46.82651622002821","0","0","0","0","484","96","83","45.13399153737659","686","67","85","37.79971791255289","543","72","75","47.81382228490832"
,"626","102","79","53.31452750352609","604","119","76","55.00705218617772","521","105","91","55.289139633286325","472","105","83","53.032440056417485","627","91","89","44.42877291960507","609","104","82","46.96755994358251","0","0","0","0","602","104","85","44.99294781382229","621","73","88","37.51763046544429","637","86","77","48.37799717912553"
,"504","101","80","54.30183356840621","479","114","74","54.724964739069115","460","94","90","54.01974612129761","589","100","83","54.01974612129761","556","74","87","46.1212976022567","498","86","80","45.41607898448519","0","0","0","0","461","95","85","45.9802538787024","613","70","87","38.2228490832158","584","84","77","47.672778561354015"
,"689","99","78","52.468265162200275","601","108","74","55.00705218617772","629","91","90","52.750352609308884","480","100","83","52.89139633286318","614","67","87","44.851904090267986","601","79","79","46.5444287729196","0","0","0","0","647","91","85","47.10860366713681","605","69","87","38.5049365303244","638","84","76","47.249647390691116"
,"617","115","79","52.750352609308884","529","116","76","54.30183356840621","500","105","90","51.90409026798307","641","117","86","53.17348377997179","489","76","90","44.42877291960507","480","98","82","45.13399153737659","0","0","0","0","496","107","84","50.07052186177715","660","83","90","38.787023977433","571","89","78","47.81382228490832"
,"690","111","78","52.750352609308884","610","109","72","55.99435825105783","648","101","91","51.48095909732017","552","115","85","56.276445698166434","708","70","90","44.56981664315938","663","91","82","45.9802538787024","0","0","0","0","633","103","83","49.083215796897036","683","84","89","38.645980253878705","685","83","76","48.94217207334274"
,"551","108","78","54.724964739069115","526","103","72","56.41748942172073","586","100","88","50.21156558533145","645","113","83","58.110014104372354","652","69","90","44.00564174894217","538","87","80","45.55712270803949","0","0","0","0","501","99","82","50.07052186177715","616","82","88","38.787023977433","623","80","76","49.50634696755994"
,"606","117","83","54.724964739069115","675","120","75","57.68688293370945","599","107","87","51.198871650211565","491","121","87","59.09732016925246","662","70","91","43.15937940761636","688","98","83","45.9802538787024","0","0","0","0","577","107","85","51.62200282087447","595","86","89","40.33850493653032","593","95","78","51.48095909732017"
,"459","95","83","56.276445698166434","579","116","76","60.08462623413258","462","100","86","50.21156558533145","561","122","86","60.64880112834978","538","64","92","43.441466854724965","623","97","81","45.6981664315938","0","0","0","0","509","102","85","51.05782792665726","661","85","87","40.62059238363893","489","90","77","49.365303244005645"
,"629","86","82","55.43018335684062","620","116","74","60.64880112834978","582","98","85","48.801128349788435","439","121","82","59.52045133991537","643","64","90","41.889985895627646","643","97","81","46.1212976022567","0","0","0","0","673","100","85","52.04513399153738","686","83","85","40.761636107193226","674","87","75","48.66008462623414"
,"495","105","84","53.878702397743304","541","129","78","60.507757404795484","523","103","90","49.365303244005645","589","135","82","59.09732016925246","518","73","92","40.479548660084625","514","107","84","48.23695345557123","0","0","0","0","523","109","85","53.5966149506347","612","102","86","42.31311706629055","614","89","79","49.50634696755994"
,"642","101","85","53.73765867418901","614","112","79","59.52045133991537","679","86","89","49.647390691114246","442","127","82","59.80253878702398","641","68","89","42.03102961918195","607","99","84","49.083215796897036","0","0","0","0","585","95","85","53.73765867418901","665","96","86","42.31311706629055","703","84","79","49.50634696755994"
,"503","99","84","53.878702397743304","490","110","77","58.25105782792666","548","81","87","48.801128349788435","577","125","81","60.78984485190409","521","64","87","43.86459802538787","531","98","84","50.21156558533145","0","0","0","0","463","91","84","53.032440056417485","606","96","84","42.73624823695346","581","82","78","49.92947813822285"
,"596","107","85","54.30183356840621","659","115","79","57.54583921015515","631","83","89","49.78843441466855","502","131","84","60.64880112834978","630","70","89","44.42877291960507","666","106","86","50.352609308885754","0","0","0","0","657","100","84","54.442877291960514","653","101","85","44.287729196050776","689","105","79","50.352609308885754"
,"454","104","82","56.41748942172073","561","101","79","58.392101551480955","573","73","88","50.07052186177715","548","125","82","60.507757404795484","512","67","89","43.441466854724965","600","97","84","49.92947813822285","0","0","0","0","526","95","84","53.31452750352609","660","96","82","45.41607898448519","554","101","78","51.90409026798307"
,"577","100","80","55.712270803949224","600","93","79","58.53314527503526","735","70","87","49.78843441466855","488","123","80","58.956276445698165","654","67","88","43.30042313117066","630","90","82","50.634696755994355","0","0","0","0","693","94","82","52.04513399153738","669","95","82","45.9802538787024","682","100","77","52.468265162200275"
,"453","106","81","56.69957686882934","517","100","83","58.81523272214386","660","81","88","50.77574047954866","566","135","82","58.81523272214386","581","84","90","44.42877291960507","502","97","85","49.92947813822285","0","0","0","0","549","97","85","53.5966149506347","669","105","83","46.96755994358251","550","106","78","52.60930888575458"
,"644","93","80","56.69957686882934","585","93","84","58.110014104372354","657","74","85","51.48095909732017","409","114","81","60.78984485190409","651","83","89","44.71086036671368","624","85","84","48.51904090267983","0","0","0","0","613","88","86","52.89139633286318","673","90","80","47.672778561354015","606","106","79","52.60930888575458"
,"562","80","80","55.712270803949224","514","90","83","58.25105782792666","607","73","83","50.07052186177715","514","107","78","62.200282087447114","521","82","89","45.55712270803949","516","83","83","47.53173483779972","0","0","0","0","555","83","83","52.468265162200275","672","87","78","46.96755994358251","546","104","79","52.186177715091674"
,"672","88","81","55.85331452750353","629","107","84","58.53314527503526","730","84","86","48.37799717912553","450","110","80","60.507757404795484","615","90","91","46.1212976022567","623","98","87","47.10860366713681","0","0","0","0","620","92","87","53.878702397743304","666","90","82","47.249647390691116","662","112","79","53.31452750352609"
,"545","85","80","54.724964739069115","552","101","85","58.53314527503526","665","76","83","48.23695345557123","612","102","77","59.52045133991537","476","89","91","45.839210155148095","504","96","88","46.403385049365305","0","0","0","0","542","75","87","53.878702397743304","594","85","83","47.53173483779972","597","98","79","52.89139633286318"
,"628","85","80","54.01974612129761","599","96","84","58.392101551480955","665","73","82","47.95486600846262","529","96","77","59.52045133991537","556","85","88","45.27503526093089","620","96","86","45.55712270803949","0","0","0","0","618","70","86","53.31452750352609","663","81","83","47.249647390691116","625","86","78","52.750352609308884"
,"566","90","83","53.878702397743304","524","102","85","58.110014104372354","542","87","83","48.23695345557123","624","112","82","58.956276445698165","475","96","89","43.441466854724965","495","102","84","45.839210155148095","0","0","0","0","553","75","86","53.31452750352609","594","87","84","46.96755994358251","511","88","79","51.62200282087447"
,"694","75","84","54.58392101551481","611","93","84","58.67418899858956","711","81","83","47.672778561354015","496","103","83","57.40479548660085","586","87","88","43.723554301833566","607","84","82","44.56981664315938","0","0","0","0","633","73","83","53.878702397743304","655","76","84","47.672778561354015","603","85","80","50.916784203102964"
,"630","73","83","56.276445698166434","532","87","82","58.392101551480955","642","78","81","48.66008462623414","599","96","81","56.84062059238364","470","82","87","44.14668547249647","543","78","82","44.42877291960507","0","0","0","0","521","73","82","53.878702397743304","603","71","83","47.10860366713681","502","83","80","50.634696755994355"
,"692","77","85","54.86600846262342","586","95","84","57.26375176304654","717","86","84","49.083215796897036","477","107","84","56.41748942172073","651","92","89","44.99294781382229","676","87","84","44.14668547249647","0","0","0","0","638","86","85","54.442877291960514","675","75","85","46.262341325811","599","98","82","50.77574047954866"
,"555","66","83","54.442877291960514","504","83","84","57.68688293370945","582","84","83","48.09590973201692","651","104","84","57.40479548660085","579","90","87","44.56981664315938","547","74","85","45.27503526093089","0","0","0","0","497","81","83","55.57122708039493","601","72","84","45.839210155148095","488","97","81","50.77574047954866"
,"686","62","83","52.60930888575458","657","76","83","55.00705218617772","719","80","83","47.10860366713681","567","102","83","58.81523272214386","703","89","86","43.30042313117066","695","70","83","44.56981664315938","0","0","0","0","687","77","82","54.442877291960514","678","71","83","46.82651622002821","629","95","80","50.77574047954866"
,"562","66","85","50.916784203102964","530","76","85","53.5966149506347","647","92","86","47.39069111424541","584","115","85","59.80253878702398","547","102","87","43.723554301833566","572","78","84","44.56981664315938","0","0","0","0","620","91","83","53.878702397743304","612","79","83","47.10860366713681","553","105","83","51.198871650211565"
,"629","60","84","49.22425952045134","689","70","83","53.73765867418901","636","85","84","47.10860366713681","432","109","85","59.80253878702398","613","92","82","44.851904090267986","609","79","84","43.86459802538787","0","0","0","0","707","89","82","53.73765867418901","617","70","83","47.81382228490832","594","101","84","53.17348377997179"
,"588","58","83","46.82651622002821","568","65","83","54.58392101551481","508","82","84","46.82651622002821","549","107","83","59.66149506346967","489","86","80","45.13399153737659","499","78","82","42.59520451339915","0","0","0","0","640","86","80","52.04513399153738","592","62","81","47.53173483779972","474","99","84","54.01974612129761"
,"654","63","83","45.13399153737659","684","73","86","55.00705218617772","684","92","88","47.39069111424541","476","117","83","58.81523272214386","677","100","82","47.249647390691116","608","90","85","42.45416078984485","0","0","0","0","715","92","82","51.76304654442877","617","69","83","47.672778561354015","621","111","86","52.32722143864598"
,"600","64","81","46.5444287729196","557","69","86","53.032440056417485","552","89","85","47.249647390691116","638","108","83","59.943582510578274","546","97","81","48.09590973201692","498","87","85","41.46685472496474","0","0","0","0","580","79","76","52.186177715091674","600","68","81","48.37799717912553","530","98","84","54.86600846262342"
,"701","62","81","46.685472496473906","640","63","86","52.750352609308884","647","88","84","47.53173483779972","570","106","81","59.52045133991537","639","96","81","47.39069111424541","601","85","85","41.889985895627646","0","0","0","0","667","72","75","51.62200282087447","622","67","79","47.95486600846262","576","96","81","53.5966149506347"
,"651","71","85","46.1212976022567","591","68","88","51.90409026798307","510","99","87","47.249647390691116","681","122","84","60.08462623413258","500","110","82","47.81382228490832","472","92","86","41.74894217207334","0","0","0","0","546","71","76","52.60930888575458","677","70","83","46.82651622002821","495","99","84","52.750352609308884"
,"648","63","84","45.9802538787024","732","67","87","51.62200282087447","585","90","85","48.94217207334274","592","110","84","60.36671368124118","666","110","79","49.647390691114246","675","88","84","41.607898448519045","0","0","0","0","636","63","77","52.32722143864598","708","56","80","45.6981664315938","569","91","83","51.90409026798307"
,"522","60","83","46.262341325811","676","66","87","50.77574047954866","466","88","83","48.37799717912553","702","107","83","59.943582510578274","583","110","78","50.49365303244006","546","86","83","41.889985895627646","0","0","0","0","590","60","76","50.634696755994355","643","53","79","44.14668547249647","512","89","82","51.33991537376586"
,"618","70","86","46.685472496473906","656","72","88","49.647390691114246","559","101","86","48.66008462623414","547","110","86","59.52045133991537","652","121","78","52.89139633286318","693","99","83","43.441466854724965","0","0","0","0","734","69","78","49.647390691114246","704","65","81","43.01833568406206","646","100","86","51.76304654442877"
,"571","69","84","44.71086036671368","603","66","88","49.22425952045134","451","96","85","47.672778561354015","629","105","87","58.110014104372354","568","108","78","53.5966149506347","634","91","81","42.31311706629055","0","0","0","0","616","68","77","47.10860366713681","709","65","81","41.607898448519045","577","89","84","51.198871650211565"
,"642","68","84","44.287729196050776","741","65","87","48.09590973201692","640","93","85","47.81382228490832","568","99","87","56.276445698166434","677","101","78","54.160789844851905","725","87","80","43.30042313117066","0","0","0","0","733","66","76","46.1212976022567","710","63","79","41.04372355430183","608","85","83","51.76304654442877"
,"588","81","86","43.86459802538787","606","69","87","47.249647390691116","522","99","87","45.839210155148095","705","104","91","55.57122708039493","594","112","79","53.45557122708039","660","90","83","42.73624823695346","0","0","0","0","664","77","81","46.403385049365305","627","71","79","41.32581100141044","478","96","84","52.60930888575458"
,"716","80","85","44.71086036671368","651","61","86","46.685472496473906","578","90","87","46.5444287729196","559","89","91","54.58392101551481","633","97","79","54.442877291960514","665","85","82","42.877291960507755","0","0","0","0","654","75","79","46.262341325811","622","70","79","41.46685472496474","593","89","84","52.750352609308884"
,"584","79","84","44.287729196050776","538","58","86","46.82651622002821","470","80","86","45.839210155148095","618","77","90","53.032440056417485","554","91","79","55.85331452750353","547","82","82","42.73624823695346","0","0","0","0","551","74","77","45.9802538787024","599","70","79","42.03102961918195","479","86","83","52.468265162200275"
,"712","88","87","45.839210155148095","701","67","88","46.1212976022567","651","96","88","43.58251057827927","543","89","91","52.04513399153738","608","102","84","55.85331452750353","660","89","86","43.441466854724965","0","0","0","0","710","81","78","46.82651622002821","615","80","80","41.607898448519045","594","96","86","52.468265162200275"
,"571","85","84","44.56981664315938","573","62","89","47.672778561354015","526","90","87","42.877291960507755","671","80","91","52.04513399153738","479","98","79","54.724964739069115","601","78","85","43.86459802538787","0","0","0","0","600","78","78","45.41607898448519","592","74","80","40.90267983074753","462","87","86","52.750352609308884"
,"652","81","83","44.42877291960507","630","58","89","47.672778561354015","601","89","86","41.32581100141044","538","79","91","51.48095909732017","673","96","79","54.58392101551481","673","74","82","44.14668547249647","0","0","0","0","720","77","78","46.96755994358251","610","68","80","39.63328631875881","576","84","86","51.33991537376586"
,"529","89","85","44.42877291960507","510","69","93","46.403385049365305","543","96","90","42.03102961918195","594","86","91","52.04513399153738","578","115","80","56.558533145275035","552","83","82","44.14668547249647","0","0","0","0","593","84","80","47.39069111424541","664","70","80","38.645980253878705","453","94","85","48.23695345557123"
,"639","85","82","44.56981664315938","604","68","93","46.685472496473906","603","96","89","42.17207334273625","476","79","91","51.48095909732017","610","111","77","56.41748942172073","657","78","82","43.441466854724965","0","0","0","0","660","77","81","48.94217207334274","701","67","79","38.2228490832158","563","88","85","47.39069111424541"
,"528","82","80","43.01833568406206","557","68","92","47.39069111424541","483","96","88","42.31311706629055","654","74","90","50.916784203102964","539","108","75","56.41748942172073","545","78","81","42.59520451339915","0","0","0","0","605","74","80","49.22425952045134","699","63","78","38.081805359661494","456","85","85","46.1212976022567"
,"703","90","83","43.15937940761636","625","75","93","47.10860366713681","606","110","92","42.877291960507755","526","83","94","49.083215796897036","627","116","75","55.712270803949224","716","90","84","43.01833568406206","0","0","0","0","738","79","81","48.51904090267983","630","73","79","38.645980253878705","567","90","89","45.41607898448519"
,"640","79","82","43.58251057827927","505","71","91","47.249647390691116","532","107","92","43.86459802538787","686","76","92","49.083215796897036","533","103","72","56.98166431593794","585","82","84","42.59520451339915","0","0","0","0","673","71","81","49.083215796897036","609","73","76","38.3638928067701","506","78","87","45.27503526093089"
,"670","74","82","44.14668547249647","627","69","88","46.96755994358251","558","105","89","43.01833568406206","628","69","90","47.81382228490832","615","103","72","56.69957686882934","654","77","83","42.877291960507755","0","0","0","0","745","63","79","48.94217207334274","686","72","75","38.5049365303244","670","75","87","43.01833568406206"
,"542","88","84","43.58251057827927","495","83","93","47.10860366713681","488","115","91","43.58251057827927","634","76","91","48.23695345557123","549","107","74","56.13540197461213","607","83","85","43.441466854724965","0","0","0","0","636","67","81","48.09590973201692","698","76","75","37.79971791255289","539","81","88","43.30042313117066"
,"651","83","83","43.723554301833566","604","80","92","47.672778561354015","578","102","90","45.27503526093089","510","67","90","49.50634696755994","677","94","75","56.41748942172073","649","77","85","44.00564174894217","0","0","0","0","748","61","79","47.10860366713681","709","75","74","36.95345557122708","619","69","89","44.14668547249647"
,"589","75","83","43.86459802538787","488","77","92","47.39069111424541","516","99","90","46.1212976022567","672","63","86","49.083215796897036","545","89","75","56.98166431593794","534","76","83","43.30042313117066","0","0","0","0","639","59","77","45.839210155148095","699","74","72","36.81241184767278","564","65","88","44.99294781382229"
,"744","82","84","43.30042313117066","592","90","94","46.5444287729196","594","106","93","47.10860366713681","552","71","87","47.249647390691116","599","99","75","58.110014104372354","631","86","85","43.441466854724965","0","0","0","0","748","65","79","45.41607898448519","637","90","74","38.2228490832158","600","73","93","46.1212976022567"
,"613","81","82","43.01833568406206","528","90","92","46.96755994358251","449","96","90","47.95486600846262","623","70","86","48.23695345557123","531","93","74","57.68688293370945","519","78","84","43.723554301833566","0","0","0","0","634","63","80","44.287729196050776","675","88","73","38.5049365303244","488","68","90","45.13399153737659"
,"672","80","82","43.441466854724965","605","89","92","48.801128349788435","619","91","90","48.37799717912553","508","69","86","48.94217207334274","608","89","73","58.25105782792666","622","74","84","43.58251057827927","0","0","0","0","752","62","79","43.58251057827927","639","88","73","39.06911142454161","598","66","88","43.86459802538787"
,"544","89","84","41.889985895627646","466","105","95","49.083215796897036","482","106","90","49.92947813822285","661","81","87","46.96755994358251","495","92","74","56.98166431593794","510","86","87","44.14668547249647","0","0","0","0","634","69","82","44.851904090267986","618","93","74","39.06911142454161","538","72","89","45.839210155148095"
,"654","82","84","42.17207334273625","624","100","93","48.23695345557123","646","103","89","48.94217207334274","593","80","86","47.10860366713681","666","82","75","55.43018335684062","681","81","85","44.42877291960507","0","0","0","0","664","69","81","44.71086036671368","608","89","74","39.492242595204516","609","64","87","46.1212976022567"
,"593","80","83","43.723554301833566","550","98","91","48.09590973201692","573","101","89","48.51904090267983","611","78","85","47.39069111424541","610","79","75","52.89139633286318","623","79","84","44.14668547249647","0","0","0","0","553","65","80","45.41607898448519","668","87","74","40.33850493653032","551","61","85","45.55712270803949"
,"701","93","82","43.30042313117066","657","105","94","49.22425952045134","674","114","92","49.50634696755994","497","89","85","47.10860366713681","627","90","78","53.5966149506347","627","88","84","44.00564174894217","0","0","0","0","660","77","81","44.14668547249647","624","106","73","41.46685472496474","604","71","87","44.56981664315938"
,"634","90","80","44.00564174894217","510","94","93","52.186177715091674","603","106","92","48.94217207334274","595","85","84","48.09590973201692","501","86","79","53.032440056417485","571","85","83","44.00564174894217","0","0","0","0","546","75","82","44.56981664315938","684","98","72","43.01833568406206","497","68","85","44.00564174894217"
,"695","89","79","45.6981664315938","650","88","91","52.60930888575458","618","103","90","50.352609308885754","539","80","84","47.39069111424541","627","82","79","52.186177715091674","640","85","83","44.00564174894217","0","0","0","0","637","75","81","44.56981664315938","629","94","72","42.877291960507755","622","63","84","44.00564174894217"
,"623","98","82","46.1212976022567","504","102","94","49.78843441466855","484","115","88","50.21156558533145","686","88","87","47.672778561354015","565","88","81","50.77574047954866","577","93","88","44.14668547249647","0","0","0","0","522","83","82","44.99294781382229","684","98","74","43.723554301833566","575","73","87","44.42877291960507"
,"615","84","82","47.249647390691116","590","96","93","49.78843441466855","605","110","89","50.07052186177715","624","82","88","49.22425952045134","637","87","81","50.634696755994355","706","90","87","45.41607898448519","0","0","0","0","628","80","82","45.55712270803949","619","95","74","44.71086036671368","644","70","88","44.56981664315938"
,"505","76","82","48.09590973201692","462","90","92","50.21156558533145","539","110","87","49.083215796897036","715","78","87","49.365303244005645","501","86","81","52.04513399153738","633","89","86","47.10860366713681","0","0","0","0","513","77","82","44.851904090267986","615","92","73","44.851904090267986","526","69","87","43.723554301833566"
,"623","95","85","49.647390691114246","578","98","90","50.634696755994355","693","115","90","49.647390691114246","580","88","90","49.50634696755994","590","95","82","52.04513399153738","612","100","89","47.53173483779972","0","0","0","0","696","91","85","44.14668547249647","659","94","76","46.403385049365305","637","79","89","43.86459802538787"
,"492","92","83","50.49365303244006","513","89","89","50.21156558533145","559","101","90","48.37799717912553","699","86","88","50.634696755994355","534","83","80","50.07052186177715","547","96","88","47.39069111424541","0","0","0","0","635","85","85","43.441466854724965","668","76","76","47.53173483779972","508","76","88","44.71086036671368"
,"596","88","82","51.62200282087447","600","87","86","50.634696755994355","702","96","89","47.95486600846262","624","82","87","51.33991537376586","695","73","79","49.78843441466855","631","91","87","48.801128349788435","0","0","0","0","736","82","83","44.42877291960507","696","62","75","48.09590973201692","691","73","88","44.56981664315938"
,"475","94","84","50.916784203102964","467","97","88","51.198871650211565","560","102","93","48.66008462623414","697","89","89","51.76304654442877","565","78","83","50.21156558533145","567","102","92","48.66008462623414","0","0","0","0","592","87","86","46.685472496473906","640","64","75","46.403385049365305","630","78","92","44.14668547249647"
,"602","88","84","50.916784203102964","646","89","87","50.916784203102964","635","93","90","48.801128349788435","622","79","89","51.33991537376586","710","74","81","50.916784203102964","635","92","88","48.801128349788435","0","0","0","0","715","81","84","47.672778561354015","639","63","74","44.99294781382229","630","71","90","43.441466854724965"
,"494","87","84","49.92947813822285","520","84","86","49.647390691114246","502","87","90","48.94217207334274","705","76","87","51.198871650211565","651","72","81","50.634696755994355","499","86","87","48.66008462623414","0","0","0","0","584","78","83","47.53173483779972","632","62","71","44.00564174894217","523","70","90","42.17207334273625"
,"607","97","88","50.21156558533145","620","89","88","48.23695345557123","606","94","93","47.53173483779972","571","86","90","51.90409026798307","720","80","84","51.76304654442877","660","101","88","49.92947813822285","0","0","0","0","639","93","87","46.82651622002821","693","64","73","44.287729196050776","633","80","93","44.42877291960507"
,"489","81","87","49.083215796897036","562","79","89","48.801128349788435","485","85","92","46.685472496473906","612","78","87","52.32722143864598","590","71","81","51.33991537376586","523","99","87","50.07052186177715","0","0","0","0","585","91","86","46.1212976022567","652","61","73","43.441466854724965","566","71","94","45.41607898448519"
,"615","76","84","48.37799717912553","705","76","88","48.51904090267983","606","84","90","47.39069111424541","563","69","86","50.634696755994355","713","67","81","49.92947813822285","686","94","87","51.198871650211565","0","0","0","0","725","88","84","47.10860366713681","708","53","69","43.15937940761636","702","66","94","44.71086036671368"
,"552","79","87","50.49365303244006","565","88","89","49.22425952045134","543","100","93","46.1212976022567","625","77","88","49.365303244005645","650","80","82","48.66008462623414","612","103","90","51.90409026798307","0","0","0","0","651","92","85","46.82651622002821","715","59","71","43.30042313117066","652","70","96","43.723554301833566"
,"687","72","85","50.916784203102964","626","77","87","49.647390691114246","623","96","93","46.685472496473906","561","72","86","48.09590973201692","651","79","80","48.23695345557123","701","100","90","52.60930888575458","0","0","0","0","643","87","85","46.96755994358251","725","55","70","42.59520451339915","642","63","93","43.15937940761636"
,"566","68","84","50.21156558533145","566","74","87","48.51904090267983","497","95","91","46.262341325811","689","69","85","46.262341325811","594","77","78","47.10860366713681","630","99","89","53.5966149506347","0","0","0","0","575","86","83","47.53173483779972","664","51","70","41.74894217207334","599","62","93","43.01833568406206"
,"631","83","88","50.49365303244006","698","85","90","47.95486600846262","612","105","92","45.839210155148095","564","72","86","45.9802538787024","721","85","80","47.249647390691116","629","106","91","54.86600846262342","0","0","0","0","692","110","85","49.083215796897036","728","55","70","41.74894217207334","651","79","96","41.607898448519045"
,"515","73","87","50.77574047954866","564","84","89","46.262341325811","469","101","89","45.6981664315938","623","68","83","46.403385049365305","651","77","80","47.81382228490832","478","98","90","54.724964739069115","0","0","0","0","546","102","85","48.801128349788435","667","51","70","41.32581100141044","588","77","94","42.03102961918195"
,"706","72","86","49.50634696755994","624","82","87","47.10860366713681","652","99","87","45.6981664315938","573","65","82","45.6981664315938","734","75","79","48.51904090267983","627","92","90","53.73765867418901","0","0","0","0","626","100","85","49.647390691114246","668","50","69","40.33850493653032","707","76","93","42.45416078984485"
,"574","77","87","50.352609308885754","495","90","88","46.262341325811","504","103","88","46.5444287729196","634","78","81","47.10860366713681","605","82","83","48.09590973201692","552","103","91","53.45557122708039","0","0","0","0","553","106","89","49.22425952045134","703","54","73","39.77433004231312","561","90","96","42.73624823695346"
,"617","73","87","49.647390691114246","669","85","85","46.1212976022567","635","84","86","47.10860366713681","576","74","82","46.96755994358251","725","68","80","49.365303244005645","598","99","88","54.442877291960514","0","0","0","0","611","103","87","47.95486600846262","664","49","72","39.21015514809591","605","90","96","44.71086036671368"
,"552","71","87","48.66008462623414","540","84","85","45.13399153737659","513","74","85","46.262341325811","716","72","81","46.96755994358251","604","66","80","49.50634696755994","454","96","86","53.31452750352609","0","0","0","0","548","102","86","47.53173483779972","711","48","71","39.492242595204516","468","89","94","44.851904090267986"
,"594","81","89","47.81382228490832","625","93","87","44.71086036671368","621","77","88","44.71086036671368","660","73","84","47.53173483779972","732","77","81","49.083215796897036","618","114","89","52.750352609308884","0","0","0","0","606","111","87","47.672778561354015","654","52","74","40.33850493653032","637","101","96","44.99294781382229"
,"474","67","88","48.09590973201692","493","92","86","46.82651622002821","504","72","87","44.00564174894217","645","64","85","48.09590973201692","604","76","79","48.51904090267983","467","110","88","54.01974612129761","0","0","0","0","483","100","86","47.53173483779972","707","51","70","38.928067700987306","577","90","96","43.30042313117066"
,"613","58","86","45.9802538787024","598","90","84","46.403385049365305","714","69","87","43.58251057827927","598","60","83","47.672778561354015","733","75","79","47.672778561354015","550","109","88","53.31452750352609","0","0","0","0","586","92","84","47.10860366713681","662","50","70","37.79971791255289","628","82","95","44.42877291960507"
,"552","68","85","46.403385049365305","528","97","86","46.403385049365305","646","81","87","45.55712270803949","666","71","86","47.249647390691116","668","84","83","47.672778561354015","454","121","90","54.30183356840621","0","0","0","0","462","92","84","47.672778561354015","707","55","72","37.79971791255289","494","95","96","43.723554301833566"
