"BehaviorSpace results (NetLogo 6.2.0)"
"Wound infection model editted.nlogo"
"experiment"
"04/15/2021 21:51:57:373 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","1","1","1","1","2","2","2","2","3","3","3","3"
"Macrophage_response","Low",,,,"Low",,,,"Low",,,
"Immune-cell-infiltration","10",,,,"10",,,,"10",,,
"Neutrophil_response","Low",,,,"Low",,,,"Low",,,
"Prolif-rate","2",,,,"2",,,,"2",,,
"number-antibiotic-molecules","300",,,,"300",,,,"300",,,
"Initial-bacteria","25",,,,"25",,,,"25",,,
"prob-macrophage-killing","0.9",,,,"0.9",,,,"0.9",,,
"[reporter]","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100"
"[final]","522","95","83","52.750352609308884","432","127","84","49.647390691114246","0","0","0","0"
"[min]","5","1","0","0","1","1","0","0","0","0","0","0"
"[max]","748","143","108","88.01128349788434","734","144","107","87.02397743300423","753","138","116","87.30606488011283"
"[mean]","598.9267277268942","80.8684429641965","74.85345545378851","49.49166714620755","494.20649458784345","90.98168193172356","79.06827643630308","44.88584383723486","59.50541215653622","13.361365528726061","12.570358034970857","6.251959756150548"
"[steps]","1200","1200","1200","1200","1200","1200","1200","1200","1200","1200","1200","1200"

"[all run data]","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100","count bacteria","count neutrophils","count macrophages","count patches with [pcolor > 29] / 709 * 100"
,"532","94","85","48.51904090267983","506","86","87","42.73624823695346","0","0","0","0"
,"539","106","86","48.51904090267983","450","105","90","41.32581100141044","0","0","0","0"
,"537","98","84","49.647390691114246","524","101","86","39.21015514809591","0","0","0","0"
,"543","90","83","50.49365303244006","469","99","84","38.787023977433","0","0","0","0"
,"553","97","87","50.634696755994355","546","110","86","39.492242595204516","0","0","0","0"
,"619","85","88","50.916784203102964","473","108","86","40.62059238363893","0","0","0","0"
,"610","81","87","50.49365303244006","594","106","83","40.62059238363893","0","0","0","0"
,"586","89","87","51.198871650211565","455","123","85","40.62059238363893","0","0","0","0"
,"585","75","83","50.49365303244006","582","110","83","42.17207334273625","0","0","0","0"
,"654","71","81","50.634696755994355","448","104","82","43.86459802538787","0","0","0","0"
,"614","79","82","50.352609308885754","578","114","86","44.99294781382229","0","0","0","0"
,"603","72","82","49.647390691114246","451","97","84","44.42877291960507","0","0","0","0"
,"606","67","82","50.352609308885754","555","96","82","44.56981664315938","0","0","0","0"
,"602","82","85","51.90409026798307","420","114","83","44.42877291960507","0","0","0","0"
,"583","81","84","51.62200282087447","528","102","82","44.00564174894217","0","0","0","0"
,"583","77","83","52.32722143864598","425","98","80","43.15937940761636","0","0","0","0"
,"568","85","83","52.04513399153738","560","105","84","43.15937940761636","0","0","0","0"
,"569","83","82","51.198871650211565","453","94","82","42.877291960507755","0","0","0","0"
,"623","82","81","51.198871650211565","576","89","80","41.74894217207334","0","0","0","0"
,"591","89","83","51.48095909732017","513","103","83","41.889985895627646","0","0","0","0"
,"569","76","81","51.76304654442877","588","95","82","41.607898448519045","0","0","0","0"
,"580","72","79","50.634696755994355","476","92","82","40.33850493653032","0","0","0","0"
,"583","71","79","48.37799717912553","582","98","82","40.62059238363893","0","0","0","0"
,"580","69","78","48.801128349788435","461","94","82","42.17207334273625","0","0","0","0"
,"580","67","78","47.10860366713681","589","86","81","42.45416078984485","0","0","0","0"
,"577","73","81","45.27503526093089","458","102","86","43.15937940761636","0","0","0","0"
,"581","73","80","43.30042313117066","588","90","85","44.14668547249647","0","0","0","0"
,"645","72","80","42.73624823695346","469","86","82","44.14668547249647","0","0","0","0"
,"604","79","82","43.15937940761636","582","95","85","44.42877291960507","0","0","0","0"
,"605","74","82","42.877291960507755","462","93","83","45.41607898448519","0","0","0","0"
,"597","72","79","42.17207334273625","584","87","82","45.6981664315938","0","0","0","0"
,"603","72","79","42.45416078984485","470","97","85","44.99294781382229","0","0","0","0"
,"654","60","80","41.46685472496474","594","87","86","45.9802538787024","0","0","0","0"
,"627","57","80","41.607898448519045","476","82","85","44.99294781382229","0","0","0","0"
,"613","58","81","41.32581100141044","572","89","90","44.71086036671368","0","0","0","0"
,"671","51","79","40.479548660084625","457","88","88","43.723554301833566","0","0","0","0"
,"631","50","78","38.645980253878705","569","85","87","44.42877291960507","0","0","0","0"
,"689","56","79","38.2228490832158","452","89","88","44.14668547249647","0","0","0","0"
,"640","51","77","36.95345557122708","560","84","87","44.42877291960507","0","0","0","0"
,"633","50","77","36.67136812411847","447","71","86","44.851904090267986","0","0","0","0"
,"612","56","78","36.24823695345557","548","82","89","44.56981664315938","0","0","0","0"
,"634","54","77","35.54301833568406","438","77","89","44.71086036671368","0","0","0","0"
,"626","54","77","36.24823695345557","541","74","89","44.42877291960507","0","0","0","0"
,"631","58","81","35.82510578279267","442","83","91","42.877291960507755","0","0","0","0"
,"627","56","79","35.119887165021154","540","84","91","41.74894217207334","0","0","0","0"
,"635","53","79","35.119887165021154","431","83","91","41.32581100141044","0","0","0","0"
,"625","60","81","34.27362482369535","536","91","91","42.45416078984485","0","0","0","0"
,"612","57","80","34.83779971791255","413","83","91","44.42877291960507","0","0","0","0"
,"606","56","77","35.119887165021154","493","79","91","44.00564174894217","0","0","0","0"
,"675","60","79","35.54301833568406","388","89","90","42.877291960507755","0","0","0","0"
,"629","54","79","35.40197461212976","548","85","91","41.18476727785614","0","0","0","0"
,"630","49","78","35.40197461212976","441","84","89","40.62059238363893","0","0","0","0"
,"614","58","79","35.684062059238364","495","99","89","41.32581100141044","0","0","0","0"
,"622","55","78","37.09449929478138","374","95","88","41.04372355430183","0","0","0","0"
,"617","55","77","37.79971791255289","453","93","87","40.479548660084625","0","0","0","0"
,"625","60","81","38.3638928067701","338","106","91","40.62059238363893","0","0","0","0"
,"605","59","76","39.35119887165021","435","98","89","40.19746121297602","0","0","0","0"
,"623","58","75","38.2228490832158","337","95","89","40.90267983074753","0","0","0","0"
,"605","66","77","39.35119887165021","418","106","90","42.59520451339915","0","0","0","0"
,"609","66","77","40.05641748942172","325","90","89","42.03102961918195","0","0","0","0"
,"661","66","77","40.19746121297602","415","85","88","41.32581100141044","0","0","0","0"
,"621","69","80","41.32581100141044","318","97","90","40.90267983074753","0","0","0","0"
,"673","69","79","40.05641748942172","392","82","89","41.04372355430183","0","0","0","0"
,"692","69","78","39.77433004231312","308","77","87","38.645980253878705","0","0","0","0"
,"638","74","77","40.05641748942172","391","84","87","36.38928067700987","0","0","0","0"
,"622","64","77","40.33850493653032","302","79","86","37.37658674188998","0","0","0","0"
,"605","59","75","41.04372355430183","385","75","85","36.95345557122708","0","0","0","0"
,"632","62","77","41.46685472496474","305","95","86","35.40197461212976","0","0","0","0"
,"630","57","77","40.33850493653032","408","88","85","34.97884344146686","0","0","0","0"
,"628","55","77","41.18476727785614","328","87","84","34.132581100141046","0","0","0","0"
,"632","55","80","39.915373765867415","430","89","84","34.41466854724965","0","0","0","0"
,"630","47","78","40.33850493653032","351","83","83","33.568406205923836","0","0","0","0"
,"636","47","76","39.77433004231312","452","81","83","33.286318758815234","0","0","0","0"
,"639","51","76","39.63328631875881","360","98","85","33.99153737658674","0","0","0","0"
,"636","46","77","39.21015514809591","507","89","84","35.684062059238364","0","0","0","0"
,"643","42","77","37.9407616361072","458","86","84","35.966149506346966","0","0","0","0"
,"649","46","80","37.37658674188998","508","97","86","36.81241184767278","0","0","0","0"
,"650","46","79","37.37658674188998","401","96","84","36.95345557122708","0","0","0","0"
,"659","44","78","35.966149506346966","486","93","81","37.09449929478138","0","0","0","0"
,"664","48","81","33.99153737658674","380","116","84","36.10719322990127","0","0","0","0"
,"662","48","80","33.568406205923836","490","107","82","36.81241184767278","0","0","0","0"
,"671","48","80","33.14527503526093","383","100","82","36.81241184767278","0","0","0","0"
,"658","53","81","32.29901269393512","507","105","83","37.23554301833568","0","0","0","0"
,"663","50","82","31.31170662905501","393","98","80","39.06911142454161","0","0","0","0"
,"663","49","82","31.45275035260931","495","98","80","39.06911142454161","0","0","0","0"
,"663","54","84","30.888575458392104","389","118","82","38.787023977433","0","0","0","0"
,"657","55","84","30.6064880112835","566","107","80","39.63328631875881","0","0","0","0"
,"726","54","83","31.31170662905501","452","99","77","40.761636107193226","0","0","0","0"
,"665","61","83","30.888575458392104","523","108","79","42.45416078984485","0","0","0","0"
,"730","57","83","31.170662905500706","476","108","76","43.30042313117066","0","0","0","0"
,"662","56","82","29.478138222849083","578","107","75","44.42877291960507","0","0","0","0"
,"652","59","85","29.196050775740478","470","117","79","45.839210155148095","0","0","0","0"
,"634","56","84","28.772919605077576","601","101","78","47.672778561354015","0","0","0","0"
,"642","54","84","28.34978843441467","485","93","78","48.51904090267983","0","0","0","0"
,"620","60","86","28.913963328631876","598","99","79","49.365303244005645","0","0","0","0"
,"619","58","85","28.63187588152327","517","88","78","50.77574047954866","0","0","0","0"
,"599","57","83","29.33709449929478","657","82","78","51.33991537376586","0","0","0","0"
,"611","62","85","29.33709449929478","595","96","81","51.33991537376586","0","0","0","0"
,"596","58","84","28.63187588152327","625","91","79","52.468265162200275","0","0","0","0"
,"615","57","84","28.208744710860366","491","87","78","52.60930888575458","0","0","0","0"
,"600","67","86","28.49083215796897","593","95","84","52.32722143864598","0","0","0","0"
,"616","63","83","29.33709449929478","468","95","81","52.468265162200275","0","0","0","0"
,"602","63","81","29.478138222849083","653","92","80","52.60930888575458","0","0","0","0"
,"610","76","82","30.18335684062059","515","112","83","52.04513399153738","0","0","0","0"
,"590","75","82","31.59379407616361","624","100","84","54.160789844851905","0","0","0","0"
,"613","74","81","31.875881523272216","501","94","83","53.5966149506347","0","0","0","0"
,"599","88","81","33.568406205923836","619","98","84","53.45557122708039","0","0","0","0"
,"591","89","80","35.40197461212976","493","92","82","53.17348377997179","0","0","0","0"
,"588","85","78","35.966149506346966","610","88","82","54.01974612129761","0","0","0","0"
,"672","95","80","36.67136812411847","471","96","82","54.30183356840621","0","0","0","0"
,"630","94","79","37.9407616361072","575","83","83","55.289139633286325","0","0","0","0"
,"626","94","79","39.492242595204516","451","77","82","54.58392101551481","0","0","0","0"
,"595","111","78","42.45416078984485","561","84","82","54.30183356840621","0","0","0","0"
,"577","111","77","45.55712270803949","451","83","82","53.878702397743304","0","0","0","0"
,"557","111","76","46.82651622002821","582","83","81","53.878702397743304","0","0","0","0"
,"567","123","78","48.801128349788435","454","96","84","52.468265162200275","0","0","0","0"
,"546","117","79","50.352609308885754","559","87","84","54.30183356840621","0","0","0","0"
,"543","113","78","51.62200282087447","428","85","84","54.01974612129761","0","0","0","0"
,"517","117","80","51.198871650211565","509","98","86","52.468265162200275","0","0","0","0"
,"597","95","78","49.50634696755994","408","95","86","51.76304654442877","0","0","0","0"
,"561","87","78","51.198871650211565","512","94","86","49.78843441466855","0","0","0","0"
,"584","91","80","52.32722143864598","396","103","89","50.07052186177715","0","0","0","0"
,"564","76","79","53.032440056417485","505","91","87","48.801128349788435","0","0","0","0"
,"586","69","79","51.48095909732017","411","87","85","47.81382228490832","0","0","0","0"
,"580","74","82","50.77574047954866","576","95","88","48.37799717912553","0","0","0","0"
,"593","65","81","50.77574047954866","446","93","85","48.801128349788435","0","0","0","0"
,"587","61","81","51.05782792665726","535","88","85","48.37799717912553","0","0","0","0"
,"595","72","82","50.634696755994355","410","99","88","47.53173483779972","0","0","0","0"
,"588","71","81","49.647390691114246","532","89","87","47.249647390691116","0","0","0","0"
,"587","68","80","47.672778561354015","422","85","85","46.82651622002821","0","0","0","0"
,"562","81","82","47.81382228490832","519","98","89","48.09590973201692","0","0","0","0"
,"564","81","79","46.262341325811","456","90","89","47.672778561354015","0","0","0","0"
,"572","80","78","46.1212976022567","541","85","89","48.09590973201692","0","0","0","0"
,"566","97","79","47.39069111424541","415","93","89","49.365303244005645","0","0","0","0"
,"563","96","79","47.39069111424541","532","91","87","48.37799717912553","0","0","0","0"
,"569","94","78","47.249647390691116","423","89","87","47.39069111424541","0","0","0","0"
,"563","107","79","47.81382228490832","531","103","89","46.262341325811","0","0","0","0"
,"547","99","77","48.66008462623414","420","99","90","45.839210155148095","0","0","0","0"
,"549","95","75","49.365303244005645","538","97","88","44.287729196050776","0","0","0","0"
,"538","98","76","49.22425952045134","422","109","90","43.86459802538787","0","0","0","0"
,"533","86","76","49.083215796897036","539","97","89","43.441466854724965","0","0","0","0"
,"591","80","73","48.801128349788435","422","93","89","43.15937940761636","0","0","0","0"
,"551","94","76","49.365303244005645","597","104","91","43.58251057827927","0","0","0","0"
,"533","91","74","49.78843441466855","519","96","91","43.723554301833566","0","0","0","0"
,"540","87","73","46.82651622002821","578","92","91","45.13399153737659","0","0","0","0"
,"602","90","74","46.82651622002821","463","94","91","45.27503526093089","0","0","0","0"
,"577","87","73","47.10860366713681","573","83","89","45.839210155148095","0","0","0","0"
,"569","86","73","46.82651622002821","466","81","88","45.13399153737659","0","0","0","0"
,"549","98","77","46.96755994358251","569","94","88","45.55712270803949","0","0","0","0"
,"546","94","74","45.839210155148095","453","85","88","46.262341325811","0","0","0","0"
,"587","89","74","45.9802538787024","577","84","87","46.5444287729196","0","0","0","0"
,"561","91","74","47.81382228490832","464","89","89","44.56981664315938","0","0","0","0"
,"571","89","75","48.09590973201692","574","83","88","44.99294781382229","0","0","0","0"
,"555","84","74","48.23695345557123","453","80","88","46.1212976022567","0","0","0","0"
,"560","95","77","48.66008462623414","538","92","87","45.41607898448519","0","0","0","0"
,"563","84","77","50.49365303244006","417","87","85","46.1212976022567","0","0","0","0"
,"630","79","77","50.07052186177715","580","84","83","45.55712270803949","0","0","0","0"
,"599","87","82","50.916784203102964","462","93","85","44.56981664315938","0","0","0","0"
,"604","84","81","51.76304654442877","570","91","81","45.55712270803949","0","0","0","0"
,"596","83","81","51.76304654442877","456","88","81","45.55712270803949","0","0","0","0"
,"595","94","81","51.48095909732017","562","98","83","45.41607898448519","0","0","0","0"
,"638","81","80","52.468265162200275","441","85","83","45.27503526093089","0","0","0","0"
,"620","68","79","52.186177715091674","561","81","81","46.262341325811","0","0","0","0"
,"596","72","82","53.17348377997179","439","85","83","46.403385049365305","0","0","0","0"
,"598","69","81","53.45557122708039","544","79","81","45.6981664315938","0","0","0","0"
,"569","63","80","54.442877291960514","416","76","80","46.685472496473906","0","0","0","0"
,"578","79","80","53.73765867418901","537","81","83","46.82651622002821","0","0","0","0"
,"570","79","80","52.89139633286318","426","76","82","46.1212976022567","0","0","0","0"
,"593","79","79","51.62200282087447","556","71","82","45.27503526093089","0","0","0","0"
,"596","87","81","51.90409026798307","500","79","83","44.00564174894217","0","0","0","0"
,"589","86","82","52.32722143864598","590","77","82","43.15937940761636","0","0","0","0"
,"608","86","81","52.32722143864598","482","77","80","42.31311706629055","0","0","0","0"
,"583","94","84","52.32722143864598","593","92","82","41.74894217207334","0","0","0","0"
,"577","89","84","52.32722143864598","476","90","80","41.74894217207334","0","0","0","0"
,"653","88","84","53.17348377997179","592","89","80","41.607898448519045","0","0","0","0"
,"601","100","84","55.14809590973202","477","100","80","41.04372355430183","0","0","0","0"
,"589","97","84","54.86600846262342","588","94","79","42.17207334273625","0","0","0","0"
,"562","95","84","54.86600846262342","476","93","78","42.59520451339915","0","0","0","0"
,"569","99","83","52.89139633286318","651","108","80","44.56981664315938","0","0","0","0"
,"558","87","81","53.032440056417485","510","108","80","46.685472496473906","0","0","0","0"
,"592","80","79","52.89139633286318","578","106","79","46.685472496473906","0","0","0","0"
,"591","88","82","52.186177715091674","433","121","78","47.95486600846262","0","0","0","0"
,"587","82","81","52.468265162200275","524","117","77","47.53173483779972","0","0","0","0"
,"595","75","80","50.916784203102964","389","115","73","48.23695345557123","0","0","0","0"
,"617","74","82","49.92947813822285","502","129","74","48.09590973201692","0","0","0","0"
,"611","69","79","50.07052186177715","388","117","74","48.94217207334274","0","0","0","0"
,"691","66","76","49.78843441466855","505","112","74","49.92947813822285","0","0","0","0"
,"653","72","79","48.66008462623414","379","120","77","51.62200282087447","0","0","0","0"
,"650","68","78","47.672778561354015","481","110","74","51.90409026798307","0","0","0","0"
,"631","67","78","47.10860366713681","373","103","73","50.77574047954866","0","0","0","0"
,"625","78","79","47.95486600846262","489","112","74","49.50634696755994","0","0","0","0"
,"619","77","78","48.09590973201692","371","99","74","49.50634696755994","0","0","0","0"
,"626","75","78","48.37799717912553","495","94","74","48.66008462623414","0","0","0","0"
,"669","84","79","49.365303244005645","402","98","77","46.5444287729196","0","0","0","0"
,"633","84","80","49.78843441466855","522","86","76","46.96755994358251","0","0","0","0"
,"617","83","80","49.78843441466855","408","78","76","48.09590973201692","0","0","0","0"
,"610","88","81","49.647390691114246","520","84","76","47.39069111424541","0","0","0","0"
,"595","79","81","49.083215796897036","423","75","76","47.249647390691116","0","0","0","0"
,"613","75","79","48.37799717912553","566","66","76","47.39069111424541","0","0","0","0"
,"604","84","81","48.66008462623414","449","76","78","46.96755994358251","0","0","0","0"
,"618","81","82","50.21156558533145","567","74","79","46.685472496473906","0","0","0","0"
,"595","78","78","50.77574047954866","445","73","79","46.1212976022567","0","0","0","0"
,"611","81","80","51.198871650211565","549","87","78","47.10860366713681","0","0","0","0"
,"596","72","77","50.49365303244006","498","86","77","45.55712270803949","0","0","0","0"
,"620","67","77","49.365303244005645","572","86","77","46.1212976022567","0","0","0","0"
,"606","75","78","49.083215796897036","458","95","77","45.9802538787024","0","0","0","0"
,"608","68","73","48.66008462623414","576","82","74","45.9802538787024","0","0","0","0"
,"602","61","72","47.81382228490832","461","78","73","46.685472496473906","0","0","0","0"
,"640","69","73","46.403385049365305","598","91","74","46.82651622002821","0","0","0","0"
,"639","69","72","46.262341325811","494","90","75","46.1212976022567","0","0","0","0"
,"664","66","70","46.262341325811","615","88","72","46.5444287729196","0","0","0","0"
,"651","75","71","47.39069111424541","502","98","74","45.9802538787024","0","0","0","0"
,"718","66","71","48.09590973201692","623","98","72","46.96755994358251","0","0","0","0"
,"665","62","71","48.801128349788435","503","95","71","48.09590973201692","0","0","0","0"
,"663","68","73","49.92947813822285","650","115","73","50.07052186177715","0","0","0","0"
,"650","66","74","50.49365303244006","521","111","74","50.352609308885754","0","0","0","0"
,"653","64","71","50.07052186177715","667","111","73","51.76304654442877","0","0","0","0"
,"637","73","75","50.77574047954866","591","120","76","51.90409026798307","0","0","0","0"
,"653","67","75","49.92947813822285","624","116","76","52.750352609308884","0","0","0","0"
,"643","65","75","48.66008462623414","511","113","76","53.31452750352609","0","0","0","0"
,"648","73","76","48.801128349788435","614","125","80","53.31452750352609","0","0","0","0"
,"643","72","76","48.23695345557123","484","106","79","53.5966149506347","0","0","0","0"
,"651","72","76","48.94217207334274","664","95","77","53.878702397743304","0","0","0","0"
,"629","82","78","49.083215796897036","521","99","80","56.276445698166434","0","0","0","0"
,"630","80","76","49.083215796897036","601","89","80","56.41748942172073","0","0","0","0"
,"625","80","73","49.365303244005645","477","88","78","55.99435825105783","0","0","0","0"
,"676","93","75","50.07052186177715","556","106","82","55.712270803949224","0","0","0","0"
,"628","91","75","49.92947813822285","445","100","83","55.00705218617772","0","0","0","0"
,"622","90","75","50.07052186177715","541","98","82","52.89139633286318","0","0","0","0"
,"596","108","76","50.77574047954866","429","107","85","52.186177715091674","0","0","0","0"
,"614","108","77","50.634696755994355","526","101","84","51.90409026798307","0","0","0","0"
,"590","103","76","50.634696755994355","422","97","81","51.33991537376586","0","0","0","0"
,"598","106","79","51.05782792665726","559","107","82","51.33991537376586","0","0","0","0"
,"593","93","80","51.198871650211565","437","95","82","52.468265162200275","0","0","0","0"
,"604","91","78","51.76304654442877","514","93","80","52.32722143864598","0","0","0","0"
,"595","100","79","52.32722143864598","409","98","83","51.33991537376586","0","0","0","0"
,"604","90","78","52.468265162200275","501","90","83","49.365303244005645","0","0","0","0"
,"601","85","78","52.04513399153738","395","84","80","48.51904090267983","0","0","0","0"
,"599","88","78","52.60930888575458","489","96","81","48.09590973201692","0","0","0","0"
,"597","83","75","51.48095909732017","381","89","79","47.95486600846262","0","0","0","0"
,"610","83","75","50.77574047954866","537","87","79","47.672778561354015","0","0","0","0"
,"601","93","77","52.186177715091674","420","92","78","48.37799717912553","0","0","0","0"
,"671","82","75","52.32722143864598","490","84","77","46.82651622002821","0","0","0","0"
,"633","71","75","51.48095909732017","396","81","77","45.41607898448519","0","0","0","0"
,"629","78","76","51.33991537376586","481","100","81","46.403385049365305","0","0","0","0"
,"614","76","75","50.49365303244006","377","96","80","45.6981664315938","0","0","0","0"
,"640","74","74","51.62200282087447","486","94","80","44.42877291960507","0","0","0","0"
,"668","85","77","51.90409026798307","368","107","81","43.86459802538787","0","0","0","0"
,"642","82","77","51.48095909732017","456","108","82","43.723554301833566","0","0","0","0"
,"631","80","76","52.89139633286318","400","106","81","43.441466854724965","0","0","0","0"
,"622","85","77","52.468265162200275","485","119","83","45.41607898448519","0","0","0","0"
,"617","74","76","53.5966149506347","375","107","81","45.27503526093089","0","0","0","0"
,"637","70","76","51.76304654442877","479","99","80","45.41607898448519","0","0","0","0"
,"619","76","77","50.352609308885754","363","106","82","44.851904090267986","0","0","0","0"
,"634","70","76","49.50634696755994","487","97","82","44.851904090267986","0","0","0","0"
,"635","69","75","49.083215796897036","432","94","82","44.851904090267986","0","0","0","0"
,"631","70","79","48.37799717912553","527","110","84","45.9802538787024","0","0","0","0"
,"622","68","79","47.10860366713681","405","102","85","46.685472496473906","0","0","0","0"
,"633","66","79","46.96755994358251","526","94","85","48.09590973201692","0","0","0","0"
,"613","71","80","46.82651622002821","409","103","89","48.37799717912553","0","0","0","0"
,"633","64","80","45.6981664315938","520","96","90","47.53173483779972","0","0","0","0"
,"619","61","80","45.55712270803949","477","91","90","46.262341325811","0","0","0","0"
,"613","66","82","44.851904090267986","570","103","93","47.10860366713681","0","0","0","0"
,"609","62","81","44.00564174894217","446","94","93","47.39069111424541","0","0","0","0"
,"633","59","80","43.86459802538787","577","90","92","45.839210155148095","0","0","0","0"
,"620","66","79","42.73624823695346","452","105","96","44.56981664315938","0","0","0","0"
,"690","64","79","43.30042313117066","582","103","96","43.86459802538787","0","0","0","0"
,"647","63","77","43.723554301833566","467","98","96","43.30042313117066","0","0","0","0"
,"648","67","78","44.42877291960507","575","102","97","44.71086036671368","0","0","0","0"
,"619","67","77","43.723554301833566","450","85","96","43.723554301833566","0","0","0","0"
,"687","66","75","44.00564174894217","580","81","94","42.45416078984485","0","0","0","0"
,"617","82","76","44.56981664315938","454","98","94","41.32581100141044","0","0","0","0"
,"615","80","75","45.13399153737659","643","88","93","41.04372355430183","0","0","0","0"
,"581","80","75","45.13399153737659","512","81","91","41.18476727785614","0","0","0","0"
,"601","89","76","46.96755994358251","599","89","94","41.607898448519045","0","0","0","0"
,"572","89","76","48.23695345557123","471","82","93","41.607898448519045","0","0","0","0"
,"641","88","76","50.21156558533145","584","80","93","41.74894217207334","0","0","0","0"
,"573","101","78","51.198871650211565","461","99","92","42.877291960507755","0","0","0","0"
,"635","94","77","52.04513399153738","663","90","90","41.32581100141044","0","0","0","0"
,"580","90","76","52.468265162200275","536","84","87","41.74894217207334","0","0","0","0"
,"602","102","75","53.31452750352609","620","90","89","42.45416078984485","0","0","0","0"
,"584","101","74","53.45557122708039","494","86","88","42.877291960507755","0","0","0","0"
,"595","100","74","53.878702397743304","580","85","87","42.73624823695346","0","0","0","0"
,"566","112","75","55.00705218617772","467","93","88","42.03102961918195","0","0","0","0"
,"580","110","74","54.442877291960514","581","88","88","41.607898448519045","0","0","0","0"
,"568","108","73","54.01974612129761","522","84","87","41.607898448519045","0","0","0","0"
,"629","115","76","55.14809590973202","591","94","91","40.19746121297602","0","0","0","0"
,"590","109","75","57.40479548660085","484","90","90","39.492242595204516","0","0","0","0"
,"595","105","74","57.82792665726375","591","88","89","38.2228490832158","0","0","0","0"
,"565","117","78","57.96897038081805","539","101","92","38.928067700987306","0","0","0","0"
,"579","110","78","58.25105782792666","679","92","92","39.492242595204516","0","0","0","0"
,"562","104","77","56.69957686882934","557","88","91","41.04372355430183","0","0","0","0"
,"578","111","78","56.69957686882934","615","97","94","42.31311706629055","0","0","0","0"
,"563","105","79","57.26375176304654","480","91","93","43.86459802538787","0","0","0","0"
,"593","101","79","57.26375176304654","632","89","92","45.41607898448519","0","0","0","0"
,"628","111","80","56.276445698166434","497","98","92","46.403385049365305","0","0","0","0"
,"609","106","77","56.84062059238364","547","94","91","46.1212976022567","0","0","0","0"
,"601","102","76","56.69957686882934","419","89","90","45.839210155148095","0","0","0","0"
,"602","105","79","57.26375176304654","503","102","92","47.249647390691116","0","0","0","0"
,"598","91","76","57.82792665726375","442","95","92","45.9802538787024","0","0","0","0"
,"620","83","74","57.122708039492245","543","93","90","47.39069111424541","0","0","0","0"
,"622","89","76","56.276445698166434","482","108","91","47.53173483779972","0","0","0","0"
,"614","79","76","55.99435825105783","573","102","88","49.78843441466855","0","0","0","0"
,"631","71","75","54.01974612129761","447","99","86","49.50634696755994","0","0","0","0"
,"630","75","77","53.5966149506347","563","106","89","51.05782792665726","0","0","0","0"
,"637","72","76","52.468265162200275","424","99","89","51.05782792665726","0","0","0","0"
,"633","66","75","51.05782792665726","543","95","88","48.94217207334274","0","0","0","0"
,"622","73","77","51.33991537376586","477","110","90","48.37799717912553","0","0","0","0"
,"623","68","76","50.49365303244006","567","106","88","48.51904090267983","0","0","0","0"
,"639","61","73","50.916784203102964","452","105","88","47.10860366713681","0","0","0","0"
,"687","70","76","50.634696755994355","567","117","92","47.39069111424541","0","0","0","0"
,"639","64","75","50.352609308885754","439","109","89","47.53173483779972","0","0","0","0"
,"633","63","74","49.92947813822285","558","102","89","47.53173483779972","0","0","0","0"
,"629","74","79","50.352609308885754","494","110","90","46.685472496473906","0","0","0","0"
,"622","68","78","50.916784203102964","569","95","88","48.37799717912553","0","0","0","0"
,"678","66","77","50.916784203102964","457","85","86","47.249647390691116","0","0","0","0"
,"627","76","80","51.05782792665726","583","94","89","47.39069111424541","0","0","0","0"
,"630","74","80","50.21156558533145","527","87","89","47.249647390691116","0","0","0","0"
,"617","73","78","49.647390691114246","636","84","88","46.96755994358251","0","0","0","0"
,"627","78","79","48.09590973201692","572","96","91","46.5444287729196","0","0","0","0"
,"699","76","78","49.78843441466855","643","88","92","45.839210155148095","0","0","0","0"
,"654","76","78","50.916784203102964","507","86","91","45.6981664315938","0","0","0","0"
,"635","84","82","51.62200282087447","594","96","94","46.403385049365305","0","0","0","0"
,"608","81","81","52.468265162200275","476","91","95","47.53173483779972","0","0","0","0"
,"613","76","79","52.32722143864598","612","82","94","48.37799717912553","0","0","0","0"
,"673","82","83","52.468265162200275","486","85","94","48.23695345557123","0","0","0","0"
,"626","75","84","50.352609308885754","616","74","93","48.23695345557123","0","0","0","0"
,"618","73","83","49.50634696755994","503","68","92","46.5444287729196","0","0","0","0"
,"592","85","85","49.92947813822285","628","73","95","45.13399153737659","0","0","0","0"
,"582","84","86","50.634696755994355","511","61","93","43.58251057827927","0","0","0","0"
,"656","84","85","49.92947813822285","637","57","93","41.74894217207334","0","0","0","0"
,"597","91","87","51.48095909732017","511","66","97","40.90267983074753","0","0","0","0"
,"602","92","88","51.76304654442877","637","63","94","40.62059238363893","0","0","0","0"
,"583","91","88","51.90409026798307","513","62","92","40.761636107193226","0","0","0","0"
,"584","101","87","54.30183356840621","678","73","93","39.492242595204516","0","0","0","0"
,"571","95","86","54.724964739069115","554","72","92","38.081805359661494","0","0","0","0"
