"BehaviorSpace results (NetLogo 6.2.0)"
"Wound infection model editted.nlogo"
"experiment"
"04/15/2021 21:48:43:992 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","1","1","1","2","2","2","3","3","3"
"Macrophage_response","Low",,,"Low",,,"Low",,
"Immune-cell-infiltration","10",,,"10",,,"10",,
"Neutrophil_response","Low",,,"Low",,,"Low",,
"Prolif-rate","2",,,"2",,,"2",,
"number-antibiotic-molecules","300",,,"300",,,"300",,
"Initial-bacteria","25",,,"25",,,"25",,
"prob-macrophage-killing","0.9",,,"0.9",,,"0.9",,
"[reporter]","count bacteria","count neutrophils","count macrophages","count bacteria","count neutrophils","count macrophages","count bacteria","count neutrophils","count macrophages"
"[final]","0","0","0","0","0","0","399","113","81"
"[min]","0","0","0","0","0","0","2","1","0"
"[max]","25","28","101","735","138","102","738","141","109"
"[mean]","0.020815986677768527","0.417985012489592","6.767693588676103","262.26061615320566","49.92089925062448","43.981681931723564","504.285595337219","90.15237302248127","78.91673605328893"
"[steps]","1200","1200","1200","1200","1200","1200","1200","1200","1200"

"[all run data]","count bacteria","count neutrophils","count macrophages","count bacteria","count neutrophils","count macrophages","count bacteria","count neutrophils","count macrophages"
,"0","0","0","500","88","85","442","77","84"
,"0","0","0","593","95","89","568","90","87"
,"0","0","0","468","90","89","437","86","85"
,"0","0","0","570","88","88","551","85","83"
,"0","0","0","454","92","90","426","98","86"
,"0","0","0","558","86","90","535","96","86"
,"0","0","0","435","84","90","419","95","85"
,"0","0","0","532","93","90","631","103","86"
,"0","0","0","426","89","89","500","99","85"
,"0","0","0","543","87","89","617","95","84"
,"0","0","0","428","99","90","486","105","85"
,"0","0","0","544","92","87","608","96","84"
,"0","0","0","420","90","87","471","86","83"
,"0","0","0","538","101","91","579","100","87"
,"0","0","0","421","97","89","465","95","86"
,"0","0","0","520","88","88","596","91","85"
,"0","0","0","399","99","92","449","102","87"
,"0","0","0","488","81","92","567","90","86"
,"0","0","0","382","76","89","456","89","86"
,"0","0","0","503","84","94","578","102","89"
,"0","0","0","394","71","94","450","100","86"
,"0","0","0","528","69","92","572","94","84"
,"0","0","0","404","80","93","445","112","85"
,"0","0","0","575","76","94","641","108","85"
,"0","0","0","452","73","92","510","106","83"
,"0","0","0","561","79","92","594","126","84"
,"0","0","0","447","79","92","450","121","84"
,"0","0","0","581","76","91","575","117","82"
,"0","0","0","446","89","95","430","131","85"
,"0","0","0","548","82","95","614","125","85"
,"0","0","0","414","75","95","480","121","84"
,"0","0","0","536","91","98","580","128","85"
,"0","0","0","482","89","96","484","119","85"
,"0","0","0","594","87","96","567","116","84"
,"0","0","0","461","99","99","433","131","84"
,"0","0","0","587","96","96","530","121","84"
,"0","0","0","463","93","94","411","120","84"
,"0","0","0","580","102","96","517","134","86"
,"0","0","0","447","99","94","406","124","86"
,"0","0","0","574","93","93","516","120","84"
,"0","0","0","436","107","95","390","126","83"
,"0","0","0","523","104","93","492","114","82"
,"0","0","0","386","101","92","395","110","79"
,"0","0","0","480","113","94","515","113","81"
,"0","0","0","416","104","92","406","103","81"
,"0","0","0","603","102","90","535","94","80"
,"0","0","0","457","119","92","472","111","83"
,"0","0","0","529","111","91","562","103","84"
,"0","0","0","397","107","89","431","99","84"
,"0","0","0","472","124","92","531","114","85"
,"0","0","0","406","120","91","406","113","86"
,"0","0","0","505","118","89","518","111","85"
,"0","0","0","384","121","88","407","120","88"
,"0","0","0","513","96","85","517","105","86"
,"0","0","0","400","89","84","389","98","85"
,"0","0","0","526","99","87","489","114","86"
,"0","0","0","408","92","88","414","111","85"
,"0","0","0","530","87","87","502","107","83"
,"0","0","0","404","99","90","377","110","85"
,"0","0","0","587","95","89","534","97","84"
,"0","0","0","461","91","89","432","92","83"
,"0","0","0","556","101","90","491","106","88"
,"0","0","0","426","89","90","380","94","85"
,"0","0","0","604","84","90","493","87","84"
,"0","0","0","536","98","92","393","90","87"
,"0","0","0","593","95","90","495","87","86"
,"0","0","0","452","93","90","404","87","84"
,"0","0","0","554","103","92","500","103","87"
,"0","0","0","434","93","89","391","98","86"
,"0","0","0","560","84","84","496","92","84"
,"0","0","0","495","94","86","393","93","86"
,"0","0","0","598","93","82","488","91","84"
,"0","0","0","475","89","81","382","91","83"
,"0","0","0","602","94","82","496","111","87"
,"0","0","0","476","86","82","375","104","85"
,"0","0","0","672","83","82","500","100","85"
,"0","0","0","537","96","86","388","103","90"
,"0","0","0","616","89","86","513","99","87"
,"0","0","0","490","88","84","405","99","86"
,"0","0","0","616","93","86","505","112","86"
,"0","0","0","474","86","83","388","106","85"
,"0","0","0","584","86","82","488","98","83"
,"0","0","0","469","93","83","386","101","88"
,"0","0","0","665","78","80","497","95","87"
,"0","0","0","540","69","80","406","95","86"
,"0","0","0","624","77","83","529","100","90"
,"0","0","0","497","73","82","430","81","89"
,"0","0","0","610","73","80","573","70","88"
,"0","0","0","552","78","80","464","74","91"
,"0","0","0","642","73","80","597","68","92"
,"0","0","0","527","70","79","481","64","91"
,"0","0","0","711","77","80","578","72","93"
,"0","0","0","578","70","80","458","65","93"
,"0","0","0","659","63","80","566","59","93"
,"0","0","0","603","74","82","444","74","96"
,"0","0","0","666","67","82","570","75","97"
,"0","0","0","544","67","82","447","71","96"
,"0","0","0","632","77","83","562","76","98"
,"0","0","0","581","73","82","431","77","98"
,"0","0","0","667","72","81","610","76","97"
,"0","0","0","542","88","81","543","90","101"
,"0","0","0","642","87","79","571","84","100"
,"0","0","0","522","85","76","458","83","99"
,"0","0","0","637","95","78","564","89","101"
,"0","0","0","510","92","78","447","85","100"
,"0","0","0","615","84","77","558","82","99"
,"0","0","0","489","92","79","433","94","102"
,"0","0","0","596","73","76","552","84","102"
,"0","0","0","492","68","76","432","80","101"
,"0","0","0","589","77","79","546","86","103"
,"0","0","0","482","69","78","428","83","101"
,"0","0","0","608","66","76","571","83","99"
,"0","0","0","498","76","78","445","92","104"
,"0","0","0","608","72","78","572","80","101"
,"0","0","0","499","71","78","531","74","99"
,"0","0","0","617","75","79","618","85","102"
,"0","0","0","502","70","77","484","81","98"
,"0","0","0","655","66","77","604","80","97"
,"0","0","0","540","82","79","484","90","98"
,"0","0","0","636","80","79","597","86","96"
,"0","0","0","508","79","78","474","83","96"
,"0","0","0","605","88","80","591","97","97"
,"0","0","0","492","82","79","460","91","97"
,"0","0","0","692","82","77","570","84","97"
,"0","0","0","563","96","80","450","91","99"
,"0","0","0","623","91","80","651","85","98"
,"0","0","0","503","90","79","533","82","95"
,"0","0","0","623","97","80","605","95","97"
,"0","0","0","495","90","79","487","88","95"
,"0","0","0","687","90","77","599","83","94"
,"0","0","0","546","108","78","471","91","96"
,"0","0","0","636","103","77","555","86","96"
,"0","0","0","512","100","77","432","83","95"
,"0","0","0","621","107","79","513","95","96"
,"0","0","0","495","106","80","398","90","95"
,"0","0","0","672","106","79","564","86","92"
,"0","0","0","532","119","82","499","97","95"
,"0","0","0","612","104","82","532","89","92"
,"0","0","0","497","96","80","403","86","92"
,"0","0","0","618","106","80","483","102","92"
,"0","0","0","501","101","81","368","94","88"
,"0","0","0","624","95","80","484","89","87"
,"0","0","0","558","101","84","426","97","88"
,"0","0","0","711","90","82","527","92","88"
,"0","0","0","590","84","82","413","91","87"
,"0","0","0","646","95","86","520","102","88"
,"0","0","0","522","91","85","392","87","86"
,"0","0","0","613","86","84","523","81","85"
,"0","0","0","491","99","88","414","94","84"
,"0","0","0","576","94","85","557","89","84"
,"0","0","0","458","89","84","446","85","83"
,"0","0","0","561","102","86","576","93","83"
,"0","0","0","431","99","87","452","87","82"
,"0","0","0","613","96","86","598","84","81"
,"0","0","0","484","103","90","468","92","84"
,"0","0","0","571","95","90","580","85","80"
,"0","0","0","436","91","88","472","79","79"
,"0","0","0","546","95","91","610","92","81"
,"0","0","0","487","74","89","482","92","79"
,"0","0","0","601","67","86","601","90","78"
